data_year,victim_id,injury_id
2023,184852286,4
2023,184852315,4
2023,184852316,4
2023,184852215,5
2023,184852216,5
2023,184852235,4
2023,184852308,5
2023,184852251,5
2023,186741935,6
2023,190239319,5
2023,190239320,5
2023,190239321,5
2023,184852370,5
2023,184852360,5
2023,184852305,4
2023,186742257,5
2023,186742270,4
2023,186742271,4
2023,186742166,4
2023,192841564,5
2023,184852440,5
2023,184852529,5
2023,186741966,4
2023,186741967,4
2023,186742661,4
2023,205057568,5
2023,205057632,5
2023,202693267,5
2023,202693425,4
2023,202693487,4
2023,202693332,5
2023,202693350,5
2023,202693369,5
2023,202693565,4
2023,202693531,5
2023,202693532,5
2023,202693538,5
2023,202693567,5
2023,202693510,4
2023,202693614,4
2023,202693628,4
2023,202693650,5
2023,202693651,5
2023,202693717,5
2023,202693627,5
2023,202693739,4
2023,202693742,4
2023,202693756,5
2023,202693757,5
2023,202693758,5
2023,202693712,4
2023,202693724,5
2023,202693747,5
2023,202693760,5
2023,202693722,5
2023,202693849,4
2023,202693726,4
2023,202693857,5
2023,202693879,5
2023,202693785,4
2023,202693822,4
2023,202693802,5
2023,202693837,5
2023,202693905,5
2023,202693966,5
2023,202693975,5
2023,202693988,5
2023,202694005,5
2023,202693958,5
2023,205057439,4
2023,202694026,5
2023,202694068,5
2023,202694047,4
2023,202694114,5
2023,202694137,5
2023,202694159,4
2023,202694162,5
2023,202694172,5
2023,202694098,5
2023,202694171,5
2023,202695372,6
2023,202695445,4
2023,202695469,4
2023,202694269,5
2023,202694414,4
2023,202694416,4
2023,202694449,5
2023,202694378,5
2023,202694403,4
2023,202694404,5
2023,202694275,5
2023,202694462,5
2023,202694483,5
2023,202694386,5
2023,202694576,5
2023,202694580,5
2023,202694429,5
2023,202694489,5
2023,202694527,3
2023,202694577,4
2023,202694522,4
2023,202694611,5
2023,202694669,1
2023,202694732,4
2023,205057330,5
2023,205058064,5
2023,202694698,5
2023,202694714,4
2023,202694760,5
2023,202694699,5
2023,202694730,4
2023,202694738,4
2023,202694769,5
2023,202694696,5
2023,202694705,5
2023,202694770,4
2023,202694787,5
2023,202694811,8
2023,205057556,5
2023,202694857,4
2023,202694868,5
2023,202694849,4
2023,202694854,4
2023,202694867,5
2023,202694884,5
2023,186741950,5
2023,186741951,4
2023,186741982,5
2023,184852544,5
2023,186741887,4
2023,186742230,5
2023,186742235,5
2023,184852526,5
2023,184852530,5
2023,184852531,5
2023,186742151,5
2023,186742517,4
2023,190239429,5
2023,186742316,5
2023,186742362,5
2023,186742060,5
2023,186742061,5
2023,186742073,4
2023,186742079,4
2023,186742130,4
2023,188727012,5
2023,188727013,5
2023,186742062,4
2023,186742063,5
2023,188727035,3
2023,188727036,5
2023,188727037,4
2023,188727038,5
2023,186742074,5
2023,186742092,4
2023,186742093,4
2023,186742117,4
2023,186742144,5
2023,186742126,5
2023,190239401,5
2023,186742194,4
2023,186742245,5
2023,186742209,5
2023,188727017,5
2023,186742598,5
2023,186742617,4
2023,186742618,5
2023,196825248,5
2023,190239366,5
2023,190239368,5
2023,190239369,5
2023,186743081,4
2023,186743102,5
2023,186742254,4
2023,186742303,4
2023,186742292,2
2023,186742292,3
2023,186742307,5
2023,186742327,4
2023,188727041,5
2023,191735277,5
2023,188727067,5
2023,186742723,4
2023,186742319,4
2023,191735311,6
2023,190239624,4
2023,196825320,2
2023,186742367,5
2023,186742368,4
2023,186742413,6
2023,188727087,4
2023,190239489,3
2023,201338192,2
2023,201338192,4
2023,201338192,8
2023,186742378,4
2023,196825369,5
2023,186742389,4
2023,186742403,4
2023,195109466,5
2023,186742422,5
2023,186742418,4
2023,188727198,4
2023,186742474,4
2023,186742518,5
2023,186742519,5
2023,186742533,5
2023,186742534,5
2023,190239617,5
2023,186742462,5
2023,188727231,5
2023,186742498,4
2023,186742491,5
2023,188727510,5
2023,186742605,4
2023,186742548,5
2023,186742558,4
2023,186742559,4
2023,186742696,5
2023,191735376,5
2023,191735377,5
2023,190239738,4
2023,186742677,4
2023,188727677,5
2023,188727678,5
2023,188727249,5
2023,186743069,5
2023,188727187,4
2023,188727268,5
2023,186742813,5
2023,188727305,4
2023,201338094,4
2023,186742746,5
2023,186742775,4
2023,192841804,5
2023,192841805,5
2023,188727361,4
2023,186742801,5
2023,190240018,4
2023,190240334,4
2023,188727289,5
2023,188727290,5
2023,186742834,4
2023,188727949,4
2023,186742898,5
2023,186742899,5
2023,190239872,4
2023,190239873,4
2023,190239874,4
2023,188727286,5
2023,188727318,5
2023,195109571,4
2023,188727277,5
2023,186743002,4
2023,188727314,5
2023,188727316,5
2023,186742902,5
2023,188727452,4
2023,188727307,4
2023,190239724,5
2023,188727339,4
2023,188727388,5
2023,196825468,5
2023,188727443,4
2023,188727445,4
2023,186743018,5
2023,188727365,2
2023,188727422,5
2023,188727458,4
2023,188727459,4
2023,188727448,5
2023,195109392,5
2023,195109393,5
2023,190239912,5
2023,190240383,5
2023,188727494,5
2023,190240426,4
2023,188727538,5
2023,188727549,5
2023,188727479,4
2023,188727489,5
2023,188727528,4
2023,188727442,5
2023,188727519,4
2023,188727527,5
2023,188727545,5
2023,188727612,5
2023,190240448,5
2023,188727570,4
2023,190240198,4
2023,190240240,4
2023,188727542,5
2023,190240344,5
2023,188727564,5
2023,190240193,5
2023,188727672,5
2023,188727673,5
2023,190240358,5
2023,190240359,4
2023,190240423,5
2023,190240266,5
2023,188727735,5
2023,191735475,4
2023,191735488,5
2023,195109454,5
2023,190240355,5
2023,190240356,5
2023,201338209,5
2023,191735518,5
2023,188728208,5
2023,190240875,4
2023,190240876,4
2023,188728222,5
2023,188728223,5
2023,190240390,5
2023,188727894,5
2023,190241536,5
2023,196825127,5
2023,188727855,5
2023,190240509,5
2023,190240617,5
2023,190240528,4
2023,190240559,4
2023,188727851,5
2023,188727885,5
2023,188727890,5
2023,188727898,5
2023,188727913,5
2023,190240859,5
2023,190241065,5
2023,190241066,5
2023,190241045,5
2023,191735507,5
2023,190240803,5
2023,188727962,5
2023,188727970,5
2023,190240744,4
2023,190240676,4
2023,190240747,4
2023,191735873,4
2023,190240961,4
2023,190240795,5
2023,190241072,5
2023,190240813,5
2023,188728058,5
2023,190241003,4
2023,190241004,4
2023,190241077,5
2023,190241078,5
2023,190241019,5
2023,190240894,5
2023,190240930,5
2023,190240932,5
2023,196825331,5
2023,190240905,5
2023,191736031,5
2023,191735800,4
2023,190241089,5
2023,190241064,5
2023,190241151,5
2023,190241080,5
2023,190241193,4
2023,190241126,5
2023,191735701,4
2023,190241202,5
2023,190241203,5
2023,190241369,5
2023,191735791,5
2023,190241176,5
2023,191735843,4
2023,191735869,5
2023,190241169,5
2023,190241170,5
2023,190241171,5
2023,190241255,4
2023,190241301,4
2023,190241335,5
2023,191735793,4
2023,190241411,5
2023,190241412,5
2023,196825196,5
2023,190241414,4
2023,191735883,5
2023,191735885,4
2023,195109385,5
2023,190241394,4
2023,191736006,4
2023,191736016,4
2023,190241593,5
2023,190241490,5
2023,190241491,4
2023,191735971,4
2023,195109452,5
2023,195109457,5
2023,195109459,5
2023,191735899,5
2023,191735900,5
2023,191735938,5
2023,191736173,5
2023,191736174,4
2023,190241559,5
2023,190241560,4
2023,191735999,5
2023,190241725,4
2023,190241726,4
2023,190241730,5
2023,201338114,4
2023,191736054,5
2023,191736229,5
2023,190241969,4
2023,190241641,5
2023,190241715,4
2023,191736071,5
2023,191736072,5
2023,190241736,5
2023,190241826,5
2023,191736553,5
2023,191736567,5
2023,191736086,4
2023,190241788,5
2023,190241789,5
2023,190241798,5
2023,191736440,4
2023,191736468,5
2023,190241820,5
2023,191736236,5
2023,191736512,5
2023,191736513,5
2023,190241901,4
2023,191736208,5
2023,196825195,5
2023,192841786,5
2023,192841857,5
2023,192841895,4
2023,190241851,5
2023,191736361,5
2023,191736465,5
2023,192841853,4
2023,191736671,4
2023,191736910,6
2023,191736678,5
2023,191736418,5
2023,191736449,5
2023,190242013,4
2023,191736448,4
2023,191736403,4
2023,190241930,5
2023,191736537,5
2023,191736538,5
2023,192841971,4
2023,191736455,4
2023,191736486,4
2023,191736498,4
2023,191736580,5
2023,191736581,5
2023,191736614,4
2023,191736557,4
2023,191736612,4
2023,191737067,5
2023,191736627,5
2023,191736628,5
2023,191736641,5
2023,191736668,5
2023,191736709,4
2023,191736724,5
2023,191736777,4
2023,191736778,4
2023,207565508,5
2023,202694880,4
2023,202694900,4
2023,202694901,4
2023,202695059,5
2023,202694879,5
2023,202695081,4
2023,202695025,5
2023,202695087,2
2023,202695087,4
2023,202695164,5
2023,202695165,5
2023,202695189,4
2023,202695091,5
2023,202695128,4
2023,202695140,4
2023,202695107,5
2023,202695179,5
2023,202695217,5
2023,202695283,4
2023,205057634,4
2023,202695293,8
2023,205057587,4
2023,205057708,5
2023,205057773,5
2023,205057869,4
2023,205057667,5
2023,205057782,5
2023,205057847,5
2023,205057604,5
2023,205057916,5
2023,205057681,5
2023,205057845,5
2023,205057692,5
2023,205057891,5
2023,205057762,5
2023,205057787,5
2023,205057872,5
2023,207565612,4
2023,205057772,5
2023,205057839,5
2023,205057880,4
2023,205057880,6
2023,205057918,4
2023,205057919,4
2023,205057969,5
2023,209130768,4
2023,205058027,5
2023,205058080,5
2023,205058081,5
2023,205057901,4
2023,205057907,5
2023,205057986,5
2023,205058102,5
2023,205058009,5
2023,205057977,5
2023,205058135,5
2023,205058170,5
2023,205057991,4
2023,205058031,5
2023,205057974,4
2023,205058020,5
2023,205058172,4
2023,205058116,5
2023,205058154,5
2023,205058036,2
2023,205058256,5
2023,205058257,5
2023,205058014,5
2023,205058050,5
2023,205058120,5
2023,205058251,5
2023,205058258,5
2023,205057999,5
2023,205058089,5
2023,205058096,4
2023,205058234,4
2023,205058265,5
2023,205058238,5
2023,205058239,5
2023,205058286,4
2023,205058117,5
2023,205058118,5
2023,205058175,3
2023,205058210,5
2023,205058241,4
2023,205058280,5
2023,205058324,5
2023,205058328,5
2023,205058361,5
2023,205058085,5
2023,205058303,5
2023,205058349,5
2023,205058391,5
2023,205058136,5
2023,205058233,5
2023,205058504,5
2023,205058553,5
2023,205058558,5
2023,205058252,3
2023,205058252,4
2023,205058235,5
2023,205058283,5
2023,205058414,5
2023,205058469,4
2023,205058371,4
2023,205058255,4
2023,205058348,6
2023,207565572,5
2023,205058405,5
2023,205058443,5
2023,205058554,4
2023,205058368,4
2023,207565486,3
2023,207565489,3
2023,205058474,5
2023,205058318,5
2023,205058374,4
2023,205058379,5
2023,205058411,5
2023,205058566,5
2023,205058602,5
2023,207565626,5
2023,205058457,4
2023,205058526,4
2023,205058583,4
2023,205058518,4
2023,209130900,4
2023,205058335,5
2023,205058458,5
2023,205058459,5
2023,207565570,5
2023,205058516,5
2023,205058557,5
2023,205058608,5
2023,205058519,5
2023,205058736,4
2023,205058786,5
2023,205058690,5
2023,205058631,4
2023,205058803,5
2023,205058667,4
2023,205058712,5
2023,205058759,4
2023,205058891,5
2023,205058923,5
2023,205059004,5
2023,205058745,5
2023,205058714,4
2023,205058914,4
2023,205058999,4
2023,205058781,4
2023,205058917,5
2023,205058920,5
2023,207565617,5
2023,205058901,5
2023,205058904,5
2023,205058683,5
2023,205058884,4
2023,205058834,5
2023,205059009,5
2023,191736745,5
2023,192841883,5
2023,191736828,5
2023,191736856,5
2023,191736725,4
2023,191736763,4
2023,195109551,5
2023,191736800,5
2023,192842082,5
2023,192842083,5
2023,191736818,5
2023,191736838,4
2023,191736840,4
2023,191736892,5
2023,191736882,4
2023,191736961,5
2023,191737015,5
2023,195109652,4
2023,191736900,5
2023,191736901,5
2023,195109485,5
2023,191736861,5
2023,192842030,5
2023,192842091,5
2023,196825316,5
2023,192841972,5
2023,192841973,5
2023,201338408,5
2023,196825346,4
2023,195109561,4
2023,192842230,5
2023,192842231,4
2023,192842227,5
2023,191737391,4
2023,191737392,4
2023,191737104,4
2023,191736974,4
2023,191737065,4
2023,191737008,4
2023,207578399,5
2023,191737299,4
2023,191737300,5
2023,191737347,5
2023,191737348,5
2023,191737349,5
2023,191737122,5
2023,191737273,5
2023,191737260,5
2023,191737372,4
2023,191737107,4
2023,192842069,5
2023,192842129,5
2023,191737378,5
2023,191737352,5
2023,195109641,5
2023,192842640,5
2023,191737143,5
2023,191737197,5
2023,195109547,4
2023,195109877,5
2023,191737374,5
2023,192842172,4
2023,192842173,5
2023,195109597,5
2023,192842243,5
2023,195109663,5
2023,192842373,5
2023,192842374,5
2023,192842255,5
2023,192842256,5
2023,192842357,5
2023,191737503,5
2023,192842288,5
2023,192842520,5
2023,192842569,5
2023,192842570,4
2023,191737567,5
2023,192842463,4
2023,192842458,4
2023,192842459,5
2023,191737552,5
2023,195109890,4
2023,192842527,5
2023,195109711,5
2023,191737705,5
2023,195109775,5
2023,191737570,5
2023,192842353,4
2023,192842354,4
2023,192842355,5
2023,195109703,5
2023,195109858,5
2023,192842454,5
2023,192842401,5
2023,192842424,5
2023,192842449,4
2023,192842491,4
2023,192842509,4
2023,192842525,5
2023,192842601,5
2023,192842666,5
2023,195109715,5
2023,195109716,5
2023,192842591,5
2023,192842655,5
2023,196825386,4
2023,195109788,5
2023,201338358,4
2023,192842889,5
2023,192842610,5
2023,207578655,5
2023,192842696,5
2023,192842697,5
2023,192842698,5
2023,195109835,4
2023,196825456,5
2023,192842668,5
2023,192842669,5
2023,192842689,4
2023,195109894,5
2023,192842736,5
2023,192842876,5
2023,195109733,4
2023,195109862,6
2023,192842807,4
2023,192842812,4
2023,192842855,5
2023,192842879,5
2023,192842949,5
2023,192842950,5
2023,192842951,5
2023,192842886,5
2023,192842906,4
2023,192842907,4
2023,192842927,5
2023,192843009,5
2023,192842857,5
2023,192842858,5
2023,192842859,5
2023,192842905,4
2023,192842929,5
2023,195110049,4
2023,196825359,2
2023,192843022,5
2023,195109853,4
2023,192843007,5
2023,192843101,5
2023,201338429,5
2023,192843076,4
2023,192842961,5
2023,195109828,5
2023,207578698,5
2023,195110030,5
2023,195110088,4
2023,192843226,5
2023,196825737,5
2023,192843019,4
2023,192843170,1
2023,192843132,4
2023,195109884,5
2023,196825609,4
2023,195109956,5
2023,195110147,5
2023,192843157,5
2023,192843264,4
2023,196825534,5
2023,196825535,5
2023,192843388,5
2023,192843317,4
2023,192843318,5
2023,192843430,4
2023,195110023,5
2023,195110070,4
2023,209142298,4
2023,195110198,5
2023,195110062,3
2023,192843254,5
2023,192843425,5
2023,192843426,5
2023,196825387,5
2023,195110658,2
2023,195110153,4
2023,195110154,4
2023,192843370,5
2023,195110176,5
2023,195110178,4
2023,195110465,4
2023,195110466,4
2023,195110320,4
2023,196825428,5
2023,192843485,4
2023,192843487,5
2023,195110339,4
2023,195110382,5
2023,195110383,5
2023,201338266,5
2023,196825454,5
2023,196825455,5
2023,195110285,4
2023,195110286,5
2023,196825523,5
2023,201338552,5
2023,196825743,3
2023,195110294,4
2023,195110337,5
2023,195110338,5
2023,196825400,5
2023,195110565,5
2023,195110322,5
2023,195110512,4
2023,195110556,5
2023,207578677,5
2023,195110665,5
2023,195110666,5
2023,196825490,5
2023,195110537,5
2023,195110569,4
2023,195110594,4
2023,207578867,4
2023,195110617,5
2023,196825682,5
2023,195110822,4
2023,195110823,4
2023,195110536,5
2023,196825833,5
2023,195110739,4
2023,196825802,4
2023,195110921,4
2023,195111004,4
2023,195111039,4
2023,195111040,4
2023,195110707,4
2023,196826066,4
2023,196826068,4
2023,196825663,5
2023,195110817,4
2023,196826154,4
2023,195110819,5
2023,201338661,5
2023,195110807,5
2023,195110814,5
2023,195110980,5
2023,196825748,5
2023,196825749,4
2023,196825811,5
2023,196825812,5
2023,195110939,4
2023,195110974,4
2023,195111033,1
2023,195111198,4
2023,195111199,5
2023,196825786,5
2023,196825841,5
2023,196825842,4
2023,201338484,5
2023,195111417,5
2023,195111418,5
2023,195110952,4
2023,196825870,4
2023,196825983,5
2023,196825984,5
2023,196826035,5
2023,196826102,4
2023,196826148,5
2023,195111134,2
2023,195111134,4
2023,207578876,5
2023,195111038,3
2023,195111038,8
2023,196825830,5
2023,196825831,5
2023,196825885,5
2023,195111339,4
2023,195111355,4
2023,201338533,5
2023,201338534,4
2023,207579007,5
2023,196825969,4
2023,196825897,5
2023,196825898,5
2023,196825899,5
2023,195111388,4
2023,195111395,5
2023,207579077,5
2023,201338553,5
2023,201338554,5
2023,195111517,4
2023,196826180,4
2023,196825996,4
2023,196826063,5
2023,196826149,5
2023,196826150,5
2023,196825957,5
2023,196825958,5
2023,196825998,4
2023,196826076,5
2023,196826077,4
2023,196826366,5
2023,196826367,5
2023,196826013,5
2023,196826014,5
2023,196826051,5
2023,196826052,5
2023,196825947,4
2023,201338493,4
2023,207579015,5
2023,196826044,5
2023,196826114,5
2023,196826134,4
2023,196826160,5
2023,196826162,5
2023,196826240,5
2023,207579215,3
2023,207579217,4
2023,207579218,5
2023,201338690,5
2023,201338692,5
2023,201338373,4
2023,196826168,5
2023,196826191,5
2023,196826159,5
2023,201338596,5
2023,201338598,5
2023,196826226,5
2023,196826147,4
2023,201338477,5
2023,196826392,5
2023,196826206,5
2023,196826208,5
2023,196826313,4
2023,196826516,5
2023,196826202,5
2023,196826203,5
2023,196826348,4
2023,196826380,5
2023,196826445,5
2023,196826218,5
2023,196826253,5
2023,201338625,5
2023,201338675,5
2023,201338676,5
2023,196826395,5
2023,205058704,5
2023,205058752,3
2023,205058953,5
2023,205058956,5
2023,205058711,4
2023,205058760,4
2023,205058955,5
2023,205058989,5
2023,205059031,5
2023,205059062,5
2023,205058723,5
2023,205058808,4
2023,205058809,4
2023,205058964,4
2023,205058727,5
2023,205059028,4
2023,205059020,5
2023,205059021,5
2023,205059026,5
2023,205059029,5
2023,205059034,5
2023,205059041,5
2023,205059067,5
2023,205058805,4
2023,205058969,5
2023,205058970,5
2023,205058754,4
2023,205058755,5
2023,205058789,5
2023,205058833,5
2023,205058959,5
2023,205059102,5
2023,205059134,8
2023,205058838,5
2023,205058875,4
2023,205058950,5
2023,205058973,5
2023,205059086,4
2023,205059112,5
2023,205059142,5
2023,205059138,5
2023,205059265,5
2023,205059289,5
2023,207565796,5
2023,205058983,4
2023,205059301,5
2023,205059302,5
2023,205059333,5
2023,205059087,4
2023,205059047,4
2023,205059226,4
2023,205059081,4
2023,205059135,4
2023,205059065,5
2023,205059162,4
2023,205059187,5
2023,205059230,4
2023,205059249,5
2023,209131057,4
2023,205059066,5
2023,207565727,4
2023,205059294,4
2023,207565998,5
2023,207566029,5
2023,207566113,5
2023,207566089,5
2023,207565988,5
2023,209131219,5
2023,207567682,5
2023,207567990,5
2023,209131403,5
2023,209131996,4
2023,209132382,4
2023,195092104,5
2023,201314618,5
2023,209123017,5
2023,207557688,5
2023,209123057,5
2023,205048330,5
2023,205048332,5
2023,190251888,5
2023,184828129,4
2023,195102167,4
2023,184827939,4
2023,184828024,5
2023,184827963,4
2023,184828071,5
2023,184828063,4
2023,188704619,5
2023,186720027,4
2023,184828136,4
2023,184828154,5
2023,184828177,4
2023,184828191,5
2023,184828181,4
2023,192824511,3
2023,184828251,5
2023,188704632,5
2023,184828210,5
2023,184828219,4
2023,184828220,5
2023,188704671,4
2023,192824664,5
2023,184828249,5
2023,201323943,5
2023,188704665,5
2023,188704672,5
2023,184828437,4
2023,184828270,4
2023,184828312,4
2023,188704664,5
2023,184828305,5
2023,184828537,4
2023,184828387,4
2023,184828399,4
2023,186720066,5
2023,192824747,5
2023,186720087,5
2023,192824621,7
2023,192824792,4
2023,190219099,5
2023,186720062,5
2023,186720293,4
2023,192824798,4
2023,186720150,5
2023,186720176,5
2023,186720172,4
2023,186720173,4
2023,188704703,6
2023,190219419,5
2023,192824907,4
2023,192825116,4
2023,209131055,5
2023,192824667,5
2023,196817478,4
2023,186720489,5
2023,192825030,5
2023,186720443,5
2023,186720444,5
2023,190219125,4
2023,192825033,4
2023,195102537,4
2023,192825047,5
2023,186720513,4
2023,186720514,4
2023,195102292,5
2023,192824922,4
2023,192824923,5
2023,195102507,5
2023,192825328,4
2023,186720603,5
2023,192824831,4
2023,190219209,5
2023,190219331,4
2023,188704726,5
2023,188704752,5
2023,195102349,4
2023,195102671,4
2023,195102394,4
2023,209130915,4
2023,209130916,5
2023,188704965,5
2023,188704974,5
2023,188704978,5
2023,195103050,4
2023,195102440,4
2023,195102598,4
2023,195102867,5
2023,188705041,5
2023,188705042,5
2023,195102759,4
2023,195102940,3
2023,195102491,5
2023,198774517,4
2023,195102588,4
2023,188704947,4
2023,188704948,4
2023,195102901,5
2023,188704979,4
2023,188704980,4
2023,195103098,4
2023,188705018,5
2023,188705025,5
2023,188705492,4
2023,188705493,4
2023,207565655,8
2023,188705074,5
2023,195103202,4
2023,195102769,5
2023,196817188,5
2023,196817189,5
2023,196817357,4
2023,196817153,4
2023,196817154,4
2023,190219277,5
2023,205058839,5
2023,192825106,2
2023,190219370,5
2023,190219290,4
2023,207565863,2
2023,207565863,6
2023,196817231,4
2023,190219421,5
2023,196817361,5
2023,196817362,5
2023,190219414,5
2023,196817560,4
2023,190219512,5
2023,198774353,4
2023,196817303,4
2023,196817790,4
2023,196817500,4
2023,196817696,4
2023,190219663,5
2023,192825154,4
2023,205058674,5
2023,198774772,4
2023,196817547,4
2023,198774258,4
2023,198774568,4
2023,196817350,4
2023,198774429,4
2023,196817564,4
2023,196817842,5
2023,190219794,4
2023,196817539,4
2023,196817684,4
2023,196817471,4
2023,190220060,5
2023,198774538,4
2023,190219981,5
2023,190220001,5
2023,196817946,4
2023,198774563,5
2023,196817614,5
2023,196817615,5
2023,196817716,4
2023,196817593,4
2023,196817905,4
2023,192825630,4
2023,190219984,5
2023,191716316,4
2023,190220100,5
2023,191715498,5
2023,191715525,5
2023,198774686,5
2023,191716175,4
2023,198774527,4
2023,198774424,4
2023,191716397,5
2023,191715783,2
2023,191715666,4
2023,191715682,4
2023,198774332,4
2023,192825583,5
2023,198774700,4
2023,198774378,4
2023,202693291,5
2023,198774742,4
2023,198774545,4
2023,198774389,4
2023,191715756,4
2023,191715776,4
2023,198774801,4
2023,198775011,4
2023,191715692,5
2023,191715693,5
2023,191715814,5
2023,198774556,4
2023,198774557,5
2023,191715865,5
2023,198774419,4
2023,198774597,5
2023,198774879,4
2023,198774634,4
2023,198774748,4
2023,191715968,5
2023,198774451,4
2023,198774551,4
2023,191715948,4
2023,201324411,5
2023,201324717,4
2023,192825599,5
2023,201324521,4
2023,192825615,4
2023,201324695,4
2023,201324902,4
2023,201324235,5
2023,201324239,5
2023,192825724,5
2023,201324681,4
2023,192825696,4
2023,192825698,4
2023,196817939,2
2023,192825822,5
2023,192825710,5
2023,192825713,5
2023,201324429,4
2023,192825728,5
2023,201324121,5
2023,201324560,4
2023,192825832,5
2023,201324785,5
2023,192825809,4
2023,192825810,4
2023,192825877,5
2023,201324236,5
2023,192826070,5
2023,192826071,5
2023,196817941,5
2023,196818259,5
2023,201324557,5
2023,195103920,5
2023,195103921,5
2023,201324733,3
2023,201324889,4
2023,201324704,4
2023,201324348,4
2023,195103830,4
2023,201324898,4
2023,202693574,6
2023,201324423,4
2023,195103872,5
2023,201324694,4
2023,201324703,4
2023,195104021,5
2023,195104062,5
2023,195104063,5
2023,201324858,2
2023,201324858,8
2023,209131056,5
2023,195104038,5
2023,205058963,4
2023,195104210,4
2023,195104211,4
2023,195104244,4
2023,196818379,5
2023,201324532,5
2023,201324533,5
2023,195104361,5
2023,195104365,4
2023,201324480,4
2023,195104222,4
2023,195104223,4
2023,207565670,4
2023,195104317,5
2023,196818639,5
2023,195104336,5
2023,195104337,5
2023,196818368,6
2023,196818424,5
2023,196818435,5
2023,202693635,4
2023,202693612,4
2023,202693669,4
2023,196818613,2
2023,202693790,4
2023,202693792,4
2023,196818523,4
2023,196818561,5
2023,209131203,5
2023,202693679,4
2023,196818505,5
2023,196818682,5
2023,196818686,5
2023,196818594,5
2023,196818595,5
2023,202693764,4
2023,196818596,5
2023,196818660,5
2023,202693888,5
2023,202693890,5
2023,202693920,4
2023,196818878,5
2023,202693965,4
2023,196818693,5
2023,196818694,5
2023,202693866,4
2023,202693919,4
2023,202693964,5
2023,196818987,5
2023,202693995,5
2023,196818750,5
2023,202693878,5
2023,202693916,5
2023,202693989,4
2023,196818875,4
2023,202694013,5
2023,201325197,5
2023,202693941,4
2023,196818972,5
2023,205058826,5
2023,198775298,5
2023,205059037,4
2023,198775118,5
2023,205058820,5
2023,205058995,4
2023,198775193,5
2023,205058740,4
2023,205058997,5
2023,205058998,5
2023,198775176,5
2023,198775433,4
2023,198775434,4
2023,198775520,4
2023,198775521,4
2023,198775314,5
2023,205058841,4
2023,198775420,4
2023,198775421,4
2023,198775448,4
2023,205058910,5
2023,198775523,4
2023,198775259,5
2023,198775260,5
2023,198775261,5
2023,205058988,5
2023,198775395,5
2023,205059000,5
2023,205058780,5
2023,205058913,4
2023,198775406,5
2023,198775443,1
2023,209131301,4
2023,205059130,4
2023,198775619,4
2023,205058774,4
2023,205058830,4
2023,207566000,4
2023,207566001,5
2023,205059068,4
2023,205059022,4
2023,205059023,4
2023,205059098,5
2023,205058800,4
2023,205058866,4
2023,205058941,5
2023,207565698,5
2023,198775559,5
2023,205059058,5
2023,202694484,5
2023,198775772,1
2023,198775534,4
2023,207565805,4
2023,205059045,4
2023,196826450,4
2023,196826451,4
2023,196826309,5
2023,196826505,4
2023,196826550,5
2023,201338831,5
2023,201338423,5
2023,196826500,5
2023,201338597,5
2023,201338654,5
2023,201338663,5
2023,201338919,5
2023,201338410,5
2023,196826535,5
2023,196826564,4
2023,201338889,5
2023,201338890,5
2023,201338568,4
2023,201338569,4
2023,196826532,5
2023,196826533,4
2023,201338614,4
2023,196826467,5
2023,201338526,5
2023,201338527,5
2023,196826463,5
2023,201338580,5
2023,196826666,5
2023,196826582,5
2023,207579272,5
2023,196826472,5
2023,196826517,5
2023,196826709,4
2023,196826710,4
2023,196826764,5
2023,196826492,5
2023,196826520,4
2023,196826544,5
2023,196826602,5
2023,201338643,5
2023,196826610,5
2023,196826626,4
2023,201338752,5
2023,202711479,4
2023,196826600,4
2023,201339050,4
2023,201338964,4
2023,201338965,4
2023,196826741,4
2023,196826728,5
2023,196826814,4
2023,201338778,5
2023,201338832,5
2023,201338836,5
2023,201339222,5
2023,201339035,5
2023,207579179,1
2023,201338954,5
2023,201338934,5
2023,207579268,2
2023,207579268,4
2023,201338924,5
2023,201339047,4
2023,201339051,4
2023,201339110,5
2023,201339117,5
2023,207579362,5
2023,207579367,5
2023,201339040,4
2023,201338895,5
2023,201338958,5
2023,201338960,5
2023,201339061,5
2023,201339151,4
2023,201339257,4
2023,201339129,5
2023,201340039,5
2023,201339683,4
2023,201339030,4
2023,201339609,4
2023,201339419,4
2023,201339373,5
2023,201339496,5
2023,201339232,5
2023,201339132,4
2023,201339133,4
2023,201339272,5
2023,201339256,5
2023,201339202,5
2023,201339203,5
2023,207579265,5
2023,201339530,4
2023,201339358,5
2023,201339431,4
2023,201339519,5
2023,207579335,5
2023,207579336,5
2023,201339551,4
2023,201339452,5
2023,201339453,5
2023,201339454,4
2023,201339459,5
2023,201339585,4
2023,201339587,4
2023,201339588,4
2023,201339589,4
2023,201339500,5
2023,201339621,5
2023,201339439,4
2023,201339456,5
2023,201339414,4
2023,201339436,5
2023,201339438,5
2023,201339596,4
2023,201339641,5
2023,201339294,5
2023,201339463,5
2023,201339307,4
2023,201339326,5
2023,201339584,5
2023,201339591,5
2023,201339525,5
2023,201339583,5
2023,201339815,4
2023,201339868,5
2023,201339783,5
2023,201339784,5
2023,201339550,3
2023,201339415,5
2023,207579239,5
2023,209142503,4
2023,201339629,5
2023,201339727,5
2023,202711570,4
2023,201339487,5
2023,201339488,5
2023,201339516,5
2023,201340018,4
2023,201339840,5
