data_year,groupb_arrestee_id,weapon_code,weapon_id
2023,49721263,01,51
2023,49721261,01,51
2023,49721304,01,51
2023,51163140,01,51
2023,51163276,01,51
2023,51796989,01,51
2023,50109617,01,51
2023,50109585,01,51
2023,50109516,01,51
2023,50109572,01,51
2023,50109596,01,51
2023,50109533,01,51
2023,50109485,01,51
2023,50109506,01,51
2023,50109486,01,51
2023,50109634,01,51
2023,50109366,01,51
2023,50109509,01,51
2023,50109580,01,51
2023,50109611,01,51
2023,50109586,01,51
2023,50109605,01,51
2023,50109476,01,51
2023,50109491,01,51
2023,50109542,01,51
2023,50109479,01,51
2023,50109552,01,51
2023,50109591,01,51
2023,50109500,01,51
2023,50109584,01,51
2023,50109457,01,51
2023,50109583,01,51
2023,50109522,01,51
2023,50109532,01,51
2023,50109538,01,51
2023,50109599,01,51
2023,50109564,01,51
2023,50109588,01,51
2023,50109615,01,51
2023,50109514,01,51
2023,50109563,01,51
2023,50416877,01,51
2023,50417087,01,51
2023,50417016,01,51
2023,50417007,01,51
2023,50416942,01,51
2023,50417088,01,51
2023,50417023,01,51
2023,50787102,01,51
2023,52449816,01,51
2023,52449786,01,51
2023,51390938,01,51
2023,51390919,01,51
2023,52154701,01,51
2023,51163237,01,51
2023,50109627,01,51
2023,50109622,01,51
2023,50109601,01,51
2023,50109603,01,51
2023,50109511,01,51
2023,50109507,01,51
2023,50109569,01,51
2023,50109529,01,51
2023,50109513,01,51
2023,50109598,01,51
2023,50109610,01,51
2023,50109543,01,51
2023,50109553,01,51
2023,50109544,01,51
2023,50109518,01,51
2023,50109567,01,51
2023,50109571,01,51
2023,50109576,01,51
2023,50109523,01,51
2023,50109537,01,51
2023,50109548,01,51
2023,50109535,01,51
2023,50109540,01,51
2023,50416995,01,51
2023,50417033,01,51
2023,50417064,01,51
2023,50416994,01,51
2023,50417038,01,51
2023,50417012,01,51
2023,50417028,01,51
2023,50417077,01,51
2023,50416974,01,51
2023,50417034,01,51
2023,50787139,01,51
2023,50787176,01,51
2023,50787152,01,51
2023,50787169,01,51
2023,50787113,01,51
2023,50787134,01,51
2023,50787064,01,51
2023,50787045,01,51
2023,51390884,01,51
2023,51390822,01,51
2023,51391014,01,51
2023,51390837,01,51
2023,51390838,01,51
2023,51390841,01,51
2023,51390939,01,51
2023,51390843,01,51
2023,51390978,01,51
2023,51391001,01,51
2023,52154659,01,51
2023,52154598,01,51
2023,52154673,01,51
2023,52154630,01,51
2023,52154685,01,51
2023,52154723,01,51
2023,51163249,01,51
2023,51163194,01,51
2023,51163120,01,51
2023,51163232,01,51
2023,51796892,01,51
2023,50416990,01,51
2023,50416930,01,51
2023,50416924,01,51
2023,50416941,01,51
2023,50417042,01,51
2023,50417045,01,51
2023,50416886,01,51
2023,50416905,01,51
2023,50416919,01,51
2023,50416936,01,51
2023,50416973,01,51
2023,50416984,01,51
2023,50787142,01,51
2023,50787024,01,51
2023,50787128,01,51
2023,50787019,01,51
2023,50787050,01,51
2023,50787080,01,51
2023,50787190,01,51
2023,50787091,01,51
2023,52449738,01,51
2023,52449689,01,51
2023,52449744,01,51
2023,51390839,01,51
2023,51390947,01,51
2023,51390915,01,51
2023,51390861,01,51
2023,51390925,01,51
2023,51390886,01,51
2023,51390828,01,51
2023,51390858,01,51
2023,51390827,01,51
2023,51390830,01,51
2023,51390859,01,51
2023,51390967,01,51
2023,51390909,01,51
2023,51390923,01,51
2023,52154641,01,51
2023,52154646,01,51
2023,52154610,01,51
2023,52154599,01,51
2023,52154604,01,51
2023,52154640,01,51
2023,52154697,01,51
2023,52154768,01,51
2023,52154787,01,51
2023,51163265,01,51
2023,51163223,01,51
2023,51163241,01,51
2023,51163160,01,51
2023,51163198,01,51
2023,51163259,01,51
2023,51163164,01,51
2023,51163152,01,51
2023,51163247,01,51
2023,51797030,01,51
2023,51796897,01,51
2023,51797133,01,51
2023,50787094,01,51
2023,50787087,01,51
2023,50787097,01,51
2023,50787073,01,51
2023,50787083,01,51
2023,50787093,01,51
2023,50787105,01,51
2023,50787085,01,51
2023,50787118,01,51
2023,50787140,01,51
2023,50787135,01,51
2023,50787124,01,51
2023,50787141,01,51
2023,50787099,01,51
2023,50787109,01,51
2023,50787110,01,51
2023,52449702,01,51
2023,52449796,01,51
2023,52449777,01,51
2023,52449808,01,51
2023,52449815,01,51
2023,52449791,01,51
2023,52449831,01,51
2023,51391091,01,51
2023,51390890,01,51
2023,51390868,01,51
2023,51390870,01,51
2023,51390927,01,51
2023,51390880,01,51
2023,51390937,01,51
2023,51390968,01,51
2023,51390974,01,51
2023,51391069,01,51
2023,51391010,01,51
2023,51391045,01,51
2023,51391022,01,51
2023,52154775,01,51
2023,52154656,01,51
2023,52154691,01,51
2023,52154706,01,51
2023,51163178,01,51
2023,51163192,01,51
2023,51163166,01,51
2023,51163122,01,51
2023,51163207,01,51
2023,51163171,01,51
2023,51163144,01,51
2023,51163149,01,51
2023,51163128,01,51
2023,51163132,01,51
2023,51163137,01,51
2023,51163155,01,51
2023,51163158,01,51
2023,51163169,01,51
2023,51163200,01,51
2023,51163218,01,51
2023,51163199,01,51
2023,51163188,01,51
2023,51796956,01,51
2023,51796938,01,51
2023,51796905,01,51
2023,51796977,01,51
2023,51796901,01,51
2023,51797139,01,51
2023,52449824,01,51
2023,52449803,01,51
2023,52449835,01,51
2023,52449763,01,51
2023,52449820,01,51
2023,52449761,01,51
2023,49208596,01,51
2023,49208613,01,51
2023,49208627,01,51
2023,49208539,01,51
2023,49208558,01,51
2023,49208532,01,51
2023,49208550,01,51
2023,49208562,01,51
2023,49208585,01,51
2023,49208604,01,51
2023,49208622,01,51
2023,49208567,01,51
2023,49208579,01,51
2023,49208584,01,51
2023,49208592,01,51
2023,49208606,01,51
2023,49208617,01,51
2023,49208520,01,51
2023,49208537,01,51
2023,49208529,01,51
2023,50411081,01,51
2023,52444262,01,51
2023,49506213,01,51
2023,49506251,01,51
2023,49506280,01,51
2023,49506218,01,51
2023,49506246,01,51
2023,49506257,01,51
2023,49506230,01,51
2023,49506209,01,51
2023,49506223,01,51
2023,49506255,01,51
2023,49506170,01,51
2023,49506197,01,51
2023,49506211,01,51
2023,49506198,01,51
2023,49506237,01,51
2023,49506268,01,51
2023,49506239,01,51
2023,49506184,01,51
2023,49506222,01,51
2023,49506296,01,51
2023,52444287,01,51
2023,52149500,01,51
2023,49721738,01,51
2023,49721748,01,51
2023,49721764,01,51
2023,49721775,01,51
2023,49721754,01,51
2023,49721758,01,51
2023,49721767,01,51
2023,49721742,01,51
2023,49721752,01,51
2023,49721760,01,51
2023,49721743,01,51
2023,49721751,01,51
2023,49721759,01,51
2023,49721769,01,51
2023,49721740,01,51
2023,49721747,01,51
2023,49721757,01,51
2023,49721765,01,51
2023,49721741,01,51
2023,49721749,01,51
2023,49721789,01,51
2023,49721773,01,51
2023,49721744,01,51
2023,49721753,01,51
2023,49721750,01,51
2023,49721761,01,51
2023,49721770,01,51
2023,49721779,01,51
2023,49721782,01,51
2023,49721745,01,51
2023,49721756,01,51
2023,49721766,01,51
2023,49721763,01,51
2023,49721771,01,51
2023,50102634,01,51
2023,50102722,01,51
2023,50102738,01,51
2023,50410951,01,51
2023,52444295,01,51
2023,51158122,01,51
2023,50102658,12,3
2023,50102667,01,51
2023,50102688,01,51
2023,50102929,01,51
2023,50102677,01,51
2023,50102702,01,51
2023,50102866,01,51
2023,50102871,01,51
2023,50102886,01,51
2023,50102676,01,51
2023,50102687,01,51
2023,50102700,01,51
2023,50102713,01,51
2023,50102921,01,51
2023,50102732,01,51
2023,50102663,01,51
2023,50102675,01,51
2023,50102689,01,51
2023,50102698,01,51
2023,50102708,01,51
2023,50102724,01,51
2023,50102736,01,51
2023,50102818,01,51
2023,50102831,01,51
2023,50102843,01,51
2023,50102855,16,52
2023,50102878,01,51
2023,50102716,01,51
2023,50410963,01,51
2023,50410973,01,51
2023,51158227,01,51
2023,51158291,01,51
2023,51158054,01,51
2023,51158238,01,51
2023,51158268,01,51
2023,50410953,01,51
2023,50410945,01,51
2023,50411059,01,51
2023,50411057,01,51
2023,50411065,01,51
2023,50410983,01,51
2023,50411006,01,51
2023,50411039,01,51
2023,50410940,01,51
2023,50410991,01,51
2023,50410949,01,51
2023,50410960,01,51
2023,50410947,01,51
2023,50410954,01,51
2023,50410966,01,51
2023,50410975,01,51
2023,50410986,01,51
2023,50411003,01,51
2023,50411019,01,51
2023,50410995,01,51
2023,50411025,01,51
2023,50410982,01,51
2023,50411015,01,51
2023,50411023,01,51
2023,50411040,01,51
2023,50411043,01,51
2023,50411048,01,51
2023,50410937,01,51
2023,50410943,01,51
2023,50410950,01,51
2023,50410961,01,51
2023,50410971,01,51
2023,50410990,01,51
2023,50410994,01,51
2023,50411010,01,51
2023,50411013,01,51
2023,50411018,01,51
2023,50411021,01,51
2023,50411027,01,51
2023,50411035,01,51
2023,50411046,01,51
2023,51158235,01,51
2023,51158134,01,51
2023,51158278,01,51
2023,51158242,01,51
2023,51158016,01,51
2023,51158252,01,51
2023,51158025,01,51
2023,50788053,01,51
2023,50788057,01,51
2023,50788073,01,51
2023,50788081,01,51
2023,50788092,01,51
2023,50788070,01,51
2023,50788087,01,51
2023,50788058,01,51
2023,50788064,01,51
2023,50788099,01,51
2023,50788096,01,51
2023,50788055,01,51
2023,50788062,01,51
2023,50788071,01,51
2023,50788080,01,51
2023,50788097,01,51
2023,50788054,01,51
2023,50788060,01,51
2023,50788066,01,51
2023,50788101,01,51
2023,50788050,01,51
2023,50788056,01,51
2023,50788063,01,51
2023,50788072,01,51
2023,50788061,01,51
2023,50788076,01,51
2023,50788093,01,51
2023,50788078,01,51
2023,52444299,01,51
2023,51392193,01,51
2023,51158084,01,51
2023,51158072,01,51
2023,51158109,01,51
2023,51158125,01,51
2023,51158117,01,51
2023,51158146,01,51
2023,51158185,01,51
2023,51158154,01,51
2023,51158137,01,51
2023,51158155,01,51
2023,51158140,01,51
2023,51158150,01,51
2023,51158028,01,51
2023,51158045,01,51
2023,51158063,01,51
2023,51158097,01,51
2023,51158129,01,51
2023,51158035,01,51
2023,51158050,01,51
2023,51158075,01,51
2023,51158082,01,51
2023,51158163,01,51
2023,51158173,01,51
2023,51158184,01,51
2023,51158089,01,51
2023,51158118,01,51
2023,51158196,01,51
2023,51158051,01,51
2023,51158106,01,51
2023,51158203,01,51
2023,51158230,01,51
2023,51158207,01,51
2023,51158213,01,51
2023,51158038,01,51
2023,51158112,01,51
2023,51158141,01,51
2023,51158167,01,51
2023,51158066,01,51
2023,52444277,01,51
2023,52444291,01,51
2023,51392142,01,51
2023,51392143,01,51
2023,51392147,01,51
2023,51392132,01,51
2023,51392133,01,51
2023,51392180,01,51
2023,51392174,01,51
2023,51392170,01,51
2023,51392135,01,51
2023,51392136,01,51
2023,51392137,01,51
2023,51392138,01,51
2023,51392139,01,51
2023,51392150,01,51
2023,51392140,01,51
2023,51392141,01,51
2023,51392145,01,51
2023,51392146,01,51
2023,51392149,01,51
2023,51392159,01,51
2023,51392151,01,51
2023,51392157,01,51
2023,51392153,01,51
2023,51392154,01,51
2023,51392155,01,51
2023,51392156,01,51
2023,51392158,01,51
2023,51392160,01,51
2023,51392163,01,51
2023,51392161,01,51
2023,51392167,01,51
2023,51392172,01,51
2023,51392162,01,51
2023,51392164,01,51
2023,51392168,01,51
2023,51392165,01,51
2023,51392169,01,51
2023,51392166,01,51
2023,51392176,01,51
2023,51392177,01,51
2023,51392183,01,51
2023,51392185,01,51
2023,51392186,01,51
2023,51791543,01,51
2023,52149230,01,51
2023,52149264,01,51
2023,52149345,01,51
2023,52149454,01,51
2023,52149249,01,51
2023,52149136,01,51
2023,52149444,01,51
2023,51791620,01,51
2023,51791626,01,51
2023,51791631,01,51
2023,51791638,01,51
2023,51791612,01,51
2023,51791622,01,51
2023,51791555,01,51
2023,51791567,01,51
2023,51791641,01,51
2023,51791572,01,51
2023,51791581,01,51
2023,51791590,01,51
2023,51791602,01,51
2023,51791591,01,51
2023,51791604,01,51
2023,51791607,01,51
2023,51791617,01,51
2023,51791628,01,51
2023,51791637,01,51
2023,51791643,01,51
2023,51791640,01,51
2023,51791644,01,51
2023,51791645,01,51
2023,51791649,01,51
2023,51791653,01,51
2023,52444296,01,51
2023,48264036,01,51
2023,48591205,01,51
2023,50786665,01,51
2023,51157099,01,51
2023,51157094,01,51
2023,51390499,01,51
2023,51390533,01,51
2023,51390536,01,51
2023,51790607,01,51
2023,48595375,01,51
2023,48595379,01,51
2023,48595382,01,51
2023,48595380,01,51
2023,48595386,01,51
2023,48595387,01,51
2023,48972927,01,51
2023,48972920,01,51
2023,48972919,01,51
2023,49211012,01,51
2023,49211020,16,52
2023,49211044,01,51
2023,49211032,01,51
2023,49508361,01,51
2023,49508367,01,51
2023,49508356,01,51
2023,49508365,01,51
2023,50103724,01,51
2023,50103709,01,51
2023,52449826,01,51
2023,52449810,01,51
2023,52449783,01,51
2023,52449812,01,51
2023,52449837,01,51
2023,52449790,01,51
2023,52449726,01,51
2023,52449735,01,51
2023,51391033,01,51
2023,51390889,01,51
2023,51390902,01,51
2023,51390920,01,51
2023,51390951,01,51
2023,51390905,01,51
2023,51390891,01,51
2023,51390906,01,51
2023,51390916,01,51
2023,52154660,01,51
2023,52154684,01,51
2023,52154665,01,51
2023,52154663,01,51
2023,52154667,01,51
2023,52154686,01,51
2023,52154725,01,51
2023,52154731,01,51
2023,51796920,01,51
2023,51796966,01,51
2023,51796940,01,51
2023,51797007,01,51
2023,51797068,01,51
2023,51797035,01,51
2023,51796914,01,51
2023,51797018,01,51
2023,51797069,01,51
2023,51797117,01,51
2023,51797150,01,51
2023,52449807,01,51
2023,52449778,01,51
2023,52449782,01,51
2023,52449728,01,51
2023,52449817,01,51
2023,52449813,01,51
2023,52449792,01,51
2023,52154740,01,51
2023,52154680,01,51
2023,52154784,01,51
2023,52154649,01,51
2023,52154752,01,51
2023,52154722,01,51
2023,52154678,01,51
2023,52154782,01,51
2023,52154789,01,51
2023,52154748,01,51
2023,52154779,01,51
2023,52154781,01,51
2023,52154790,01,51
2023,52154801,01,51
2023,51796924,01,51
2023,51796947,01,51
2023,50103708,01,51
2023,50103710,01,51
2023,50412767,01,51
2023,50412764,01,51
2023,52445709,01,51
2023,52445716,01,51
2023,51393583,01,51
2023,51393585,01,51
2023,51393601,01,51
2023,51393620,01,51
2023,51393641,01,51
2023,51393610,01,51
2023,51393632,01,51
2023,51393650,01,51
2023,51792772,01,51
2023,51792780,01,51
2023,51792814,01,51
2023,51792819,01,51
2023,51792823,01,51
2023,51792829,01,51
2023,52445723,01,51
2023,52445733,01,51
2023,52445741,01,51
2023,52445630,01,51
2023,49213915,01,51
2023,49213917,01,51
2023,50419307,01,51
2023,49726676,01,51
2023,51799537,01,51
2023,49213916,01,51
2023,49213918,01,51
2023,49726686,01,51
2023,49726687,01,51
2023,51165627,01,51
2023,51799551,01,51
2023,51799540,01,51
2023,50419310,01,51
2023,50793726,01,51
2023,51799530,01,51
2023,50419305,01,51
2023,50793728,01,51
2023,51799547,01,51
2023,51799534,01,51
2023,50793715,01,51
2023,52452355,01,51
2023,52157955,01,51
2023,51799524,01,51
2023,52157902,01,51
2023,51799525,01,51
2023,52452352,01,51
2023,48269537,01,51
2023,48269633,01,51
2023,48269645,01,51
2023,48269647,01,51
2023,48269652,01,51
2023,48269658,01,51
2023,48269702,01,51
2023,48269713,01,51
2023,48269701,01,51
2023,48269703,01,51
2023,48269710,01,51
2023,48269716,01,51
2023,48269719,01,51
2023,48269625,01,51
2023,48269629,01,51
2023,48269634,01,51
2023,48269639,01,51
2023,48269720,01,51
2023,48269724,01,51
2023,48269729,01,51
2023,48269732,01,51
2023,48269536,01,51
2023,48269541,01,51
2023,48269561,01,51
2023,48269767,01,51
2023,48269769,01,51
2023,48269540,01,51
2023,48269556,01,51
2023,48269566,01,51
2023,48269768,01,51
2023,48269586,01,51
2023,48269598,01,51
2023,48269611,01,51
2023,48269617,01,51
2023,48269535,01,51
2023,48269545,01,51
2023,48269554,01,51
2023,48269531,01,51
2023,48269544,01,51
2023,48269560,16,52
2023,48269661,01,51
2023,48269665,01,51
2023,48269673,01,51
2023,48269680,01,51
2023,48269690,01,51
2023,48269547,01,51
2023,48269557,01,51
2023,48269577,01,51
2023,48269648,01,51
2023,48269653,01,51
2023,48269670,01,51
2023,48269677,01,51
2023,48269542,01,51
2023,48269704,01,51
2023,48269651,01,51
2023,48269714,01,51
2023,48269721,01,51
2023,48269725,01,51
2023,48269711,01,51
2023,48269717,01,51
2023,48269723,01,51
2023,48269728,01,51
2023,48269538,01,51
2023,48269549,01,51
2023,48269708,01,51
2023,48269589,01,51
2023,48269712,01,51
2023,48269718,01,51
2023,48269575,01,51
2023,48269580,01,51
2023,48269587,01,51
2023,48269597,01,51
2023,48269579,01,51
2023,48269582,01,51
2023,48269591,01,51
2023,48269550,01,51
2023,48269572,01,51
2023,48269576,01,51
2023,48269513,01,51
2023,48269602,01,51
2023,48269684,01,51
2023,48269693,01,51
2023,48269698,01,51
2023,48269795,01,51
2023,48269527,01,51
2023,48269705,01,51
2023,48269592,01,51
2023,48269603,01,51
2023,48269613,01,51
2023,48269620,01,51
2023,48269558,01,51
2023,48269722,01,51
2023,48269726,01,51
2023,48269730,01,51
2023,48269733,01,51
2023,48269706,01,51
2023,48269715,01,51
2023,48269543,12,3
2023,48269519,01,51
2023,48269524,01,51
2023,48269644,01,51
2023,48269646,01,51
2023,48269649,01,51
2023,48269654,01,51
2023,48269666,01,51
2023,48269671,01,51
2023,48269678,01,51
2023,48269682,01,51
2023,48269691,01,51
2023,48269571,01,51
2023,48269578,01,51
2023,48269563,01,51
2023,48269628,01,51
2023,48269631,01,51
2023,48269636,01,51
2023,48269642,01,51
2023,48269596,01,51
2023,48269607,01,51
2023,48269588,01,51
2023,48269600,01,51
2023,48269612,01,51
2023,48269590,01,51
2023,48269601,01,51
2023,48269637,01,51
2023,48269599,01,51
2023,48269610,01,51
2023,48269655,01,51
2023,48269662,01,51
2023,48269667,01,51
2023,48269522,01,51
2023,48269528,01,51
2023,48269657,01,51
2023,48269663,01,51
2023,48269669,01,51
2023,48269676,01,51
2023,48269683,01,51
2023,48269694,01,51
2023,48269699,01,51
2023,48269516,01,51
2023,48269521,01,51
2023,48269681,01,51
2023,48269688,01,51
2023,48269696,01,51
2023,48269796,01,51
2023,48269692,01,51
2023,48269529,01,51
2023,48269534,01,51
2023,48269605,01,51
2023,48269604,01,51
2023,48269615,01,51
2023,48269659,01,51
2023,48269664,01,51
2023,48269672,01,51
2023,48269650,01,51
2023,48269656,01,51
2023,48269660,01,51
2023,48269674,01,51
2023,48269574,01,51
2023,48269606,01,51
2023,48269759,01,51
2023,48269622,01,51
2023,48269627,01,51
2023,48269632,01,51
2023,48269638,01,51
2023,48269624,01,51
2023,48269630,01,51
2023,48269635,01,51
2023,48269640,01,51
2023,48269668,01,51
2023,48269675,01,51
2023,48269679,01,51
2023,48269687,01,51
2023,48269697,01,51
2023,48596267,01,51
2023,48596366,01,51
2023,48596384,01,51
2023,48596149,01,51
2023,48596151,01,51
2023,48596155,01,51
2023,48596167,01,51
2023,48596162,01,51
2023,48596170,01,51
2023,48596047,01,51
2023,48596088,01,51
2023,48596123,01,51
2023,48596115,01,51
2023,48596127,01,51
2023,48596139,01,51
2023,48596146,01,51
2023,48596367,01,51
2023,48596165,01,51
2023,48596178,01,51
2023,48596226,01,51
2023,48596225,01,51
2023,48596232,01,51
2023,48596186,01,51
2023,48596352,01,51
2023,48596188,01,51
2023,48596351,01,51
2023,48755432,01,51
2023,48755531,01,51
2023,48755554,01,51
2023,49509316,01,51
2023,49212083,01,51
2023,49212062,01,51
2023,50105358,01,51
2023,52447741,01,51
2023,48596265,01,51
2023,48596272,01,51
2023,48596276,01,51
2023,48596279,01,51
2023,48596284,01,51
2023,48596291,01,51
2023,48596274,01,51
2023,48596278,01,51
2023,48596281,01,51
2023,48596287,01,51
2023,48596095,01,51
2023,48596147,01,51
2023,48596079,01,51
2023,48596418,01,51
2023,48596422,01,51
2023,48596215,01,51
2023,48596222,01,51
2023,48596230,01,51
2023,48596233,01,51
2023,48596308,01,51
2023,48596310,01,51
2023,48596313,01,51
2023,48596348,01,51
2023,48596307,01,51
2023,48596309,01,51
2023,48596312,01,51
2023,48596314,01,51
2023,48596333,01,51
2023,48596328,01,51
2023,48596148,01,51
2023,48596285,01,51
2023,48596290,01,51
2023,48596294,01,51
2023,48596299,01,51
2023,48596240,01,51
2023,48596244,01,51
2023,48596248,01,51
2023,48596254,01,51
2023,48596256,01,51
2023,48596295,01,51
2023,48596298,01,51
2023,48596303,01,51
2023,48596144,01,51
2023,48596105,01,51
2023,48596031,01,51
2023,48596050,01,51
2023,48596315,01,51
2023,48596318,01,51
2023,48596323,01,51
2023,48596150,01,51
2023,48596153,01,51
2023,48596237,01,51
2023,48596251,01,51
2023,48596293,01,51
2023,48596296,01,51
2023,48596301,01,51
2023,48596304,01,51
2023,48596160,01,51
2023,48596176,01,51
2023,48596181,01,51
2023,48596194,01,51
2023,48596202,01,51
2023,48596209,01,51
2023,48596216,01,51
2023,48596224,01,51
2023,48596322,01,51
2023,48596327,01,51
2023,48596332,01,51
2023,48596319,01,51
2023,48596324,01,51
2023,48596330,01,51
2023,48596117,01,51
2023,48596136,01,51
2023,48596135,01,51
2023,48596263,01,51
2023,48596269,01,51
2023,48596273,01,51
2023,48596277,01,51
2023,48596283,01,51
2023,48596343,01,51
2023,48596383,01,51
2023,48596253,01,51
2023,48596258,01,51
2023,48596264,01,51
2023,48596306,01,51
2023,51796968,01,51
2023,51797014,01,51
2023,51796908,01,51
2023,51796921,01,51
2023,51796917,01,51
2023,51796928,01,51
2023,51796902,01,51
2023,51796909,01,51
2023,51796919,01,51
2023,51796936,01,51
2023,51796913,01,51
2023,51796923,01,51
2023,51796932,01,51
2023,51796958,01,51
2023,51796949,01,51
2023,51796957,01,51
2023,51796999,01,51
2023,51797100,01,51
2023,52449800,01,51
2023,52449789,01,51
2023,52449818,01,51
2023,52449745,01,51
2023,52449715,01,51
2023,52449811,01,51
2023,52449823,01,51
2023,52449774,01,51
2023,52449836,01,51
2023,52449814,01,51
2023,52449832,01,51
2023,52449764,01,51
2023,52449827,01,51
2023,52449747,01,51
2023,49507720,01,51
2023,49507721,01,51
2023,49507704,01,51
2023,51163892,01,51
2023,50417694,01,51
2023,49723149,01,51
2023,50417673,01,51
2023,50417682,01,51
2023,50789861,01,51
2023,50789858,01,51
2023,51797778,01,51
2023,51797780,01,51
2023,50417675,01,51
2023,51797784,01,51
2023,50417679,01,51
2023,51163899,01,51
2023,52450657,01,51
2023,52450658,01,51
2023,51797760,01,51
2023,51797761,01,51
2023,52155261,01,51
2023,51797764,01,51
2023,51797766,01,51
2023,51797768,01,51
2023,48267809,01,51
2023,48267811,01,51
2023,48267817,01,51
2023,48267803,01,51
2023,48267806,01,51
2023,48267810,01,51
2023,48267814,01,51
2023,48594590,01,51
2023,48594592,01,51
2023,48594595,01,51
2023,48594599,01,51
2023,48594610,01,51
2023,48594591,01,51
2023,48594594,01,51
2023,48594604,01,51
2023,48594772,01,51
2023,48972161,01,51
2023,48972171,01,51
2023,48972158,01,51
2023,48972159,01,51
2023,48972554,01,51
2023,48972174,01,51
2023,49507977,01,51
2023,49507973,01,51
2023,49507847,01,51
2023,49507861,01,51
2023,49210130,01,51
2023,49210129,01,51
2023,49210143,01,51
2023,49210142,01,51
2023,49210146,01,51
2023,49507849,01,51
2023,49507852,01,51
2023,49507857,01,51
2023,49507850,01,51
2023,49507855,01,51
2023,49723533,01,51
2023,49723542,01,51
2023,49723505,01,51
2023,49723510,01,51
2023,49723537,01,51
2023,49723506,01,51
2023,49723515,01,51
2023,50103622,01,51
2023,50103607,01,51
2023,50103625,01,51
2023,50103626,01,51
2023,50103605,01,51
2023,50790527,12,3
2023,50790444,01,51
2023,50412272,01,51
2023,50412280,01,51
2023,50412282,01,51
2023,50412275,01,51
2023,50412277,01,51
2023,50790471,01,51
2023,50790529,01,51
2023,51159182,01,51
2023,51159184,01,51
2023,51393081,01,51
2023,51792488,01,51
2023,49213448,01,51
2023,51164990,01,51
2023,51164991,01,51
2023,50110955,01,51
2023,51799182,01,51
2023,51164988,01,51
2023,51164997,01,51
2023,50110944,01,51
2023,50418777,01,51
2023,50418779,01,51
2023,50792875,01,51
2023,48271570,01,51
2023,48596098,01,51
2023,48596143,01,51
2023,48596282,01,51
2023,48596288,01,51
2023,48596292,01,51
2023,48596297,01,51
2023,48596302,01,51
2023,48596172,01,51
2023,48596180,01,51
2023,48596182,01,51
2023,48596217,01,51
2023,48596249,01,51
2023,48596257,01,51
2023,48596261,01,51
2023,48596093,01,51
2023,48596100,01,51
2023,48596198,01,51
2023,48596206,01,51
2023,48596213,01,51
2023,48596221,01,51
2023,48596076,01,51
2023,48596421,01,51
2023,48596260,01,51
2023,48596266,01,51
2023,48596270,01,51
2023,48596275,01,51
2023,48596280,01,51
2023,48596231,01,51
2023,48596336,01,51
2023,48596052,01,51
2023,48596058,01,51
2023,48596317,01,51
2023,48596325,01,51
2023,48596229,01,51
2023,48596219,01,51
2023,48596331,01,51
2023,48596191,01,51
2023,48596199,01,51
2023,48596345,01,51
2023,48596349,01,51
2023,48596354,01,51
2023,48596522,01,51
2023,48596195,01,51
2023,48596347,01,51
2023,48596353,01,51
2023,48596329,01,51
2023,48755458,01,51
2023,48755462,01,51
2023,48755434,01,51
2023,48755484,01,51
2023,48755452,01,51
2023,48755455,01,51
2023,48755461,01,51
2023,48755463,01,51
2023,48755489,01,51
2023,48755492,01,51
2023,48755495,01,51
2023,48755501,01,51
2023,48755505,01,51
2023,48755507,01,51
2023,48755444,01,51
2023,48755447,01,51
2023,48755607,01,51
2023,48755430,01,51
2023,48755456,01,51
2023,48755491,01,51
2023,48755425,01,51
2023,48755445,01,51
2023,48755448,01,51
2023,48755449,01,51
2023,48755497,01,51
2023,48755503,01,51
2023,48755653,01,51
2023,48755457,01,51
2023,48755468,01,51
2023,48755474,01,51
2023,48755479,01,51
2023,48755564,01,51
2023,49509264,01,51
2023,49509317,01,51
2023,49509293,01,51
2023,48973462,01,51
2023,48973426,01,51
2023,49211951,01,51
2023,52151522,01,51
2023,48755465,01,51
2023,48755469,01,51
2023,48755533,01,51
2023,48755534,01,51
2023,48755636,01,51
2023,48755644,01,51
2023,48755650,01,51
2023,48755529,01,51
2023,48755536,01,51
2023,48755651,01,51
2023,48755437,01,51
2023,48755470,01,51
2023,48755478,01,51
2023,48755453,01,51
2023,48755471,01,51
2023,48755481,01,51
2023,48755483,01,51
2023,48755487,01,51
2023,48755522,01,51
2023,48755524,01,51
2023,48755526,01,51
2023,48755528,01,51
2023,48755532,01,51
2023,48755574,01,51
2023,48755583,01,51
2023,48755585,01,51
2023,48755588,01,51
2023,48755590,01,51
2023,48755593,01,51
2023,48755596,01,51
2023,48755600,01,51
2023,48755603,01,51
2023,48755608,01,51
2023,48755618,01,51
2023,48755443,01,51
2023,48755450,01,51
2023,48755475,01,51
2023,48755428,01,51
2023,48755431,01,51
2023,48755476,01,51
2023,48755494,01,51
2023,48755499,01,51
2023,48755516,01,51
2023,48755518,01,51
2023,48755520,01,51
2023,48755521,01,51
2023,48755525,01,51
2023,48755547,01,51
2023,48755552,01,51
2023,48755606,01,51
2023,48755615,01,51
2023,48755420,01,51
2023,48755423,01,51
2023,48755446,01,51
2023,48755490,01,51
2023,48755493,01,51
2023,48755538,01,51
2023,48755542,01,51
2023,48755545,01,51
2023,48755548,01,51
2023,48755550,01,51
2023,48755553,01,51
2023,48755557,01,51
2023,48755563,01,51
2023,48755567,01,51
2023,48755572,01,51
2023,48755586,01,51
2023,48755589,01,51
