data_year,criminal_act_id,offense_id
2023,6,204646654
2023,6,204646689
2023,9,204646698
2023,4,222036451
2023,6,204646866
2023,6,213225702
2023,6,215789630
2023,6,206151056
2023,9,204647043
2023,9,206151125
2023,6,204646963
2023,5,206151220
2023,6,211242332
2023,6,207249444
2023,6,206151283
2023,6,206151272
2023,6,206151171
2023,6,206151172
2023,6,206151270
2023,8,206151270
2023,6,211242457
2023,6,206151216
2023,8,206151239
2023,9,215789577
2023,6,206151318
2023,6,206151410
2023,6,206151411
2023,6,206151461
2023,9,206151351
2023,9,206151391
2023,9,207249281
2023,2,217162473
2023,6,206151446
2023,6,206151484
2023,6,206151512
2023,9,206151540
2023,9,206151552
2023,6,206151638
2023,9,206151643
2023,9,206151610
2023,9,207249493
2023,9,206151640
2023,9,206151658
2023,9,206151683
2023,9,206151645
2023,2,209514028
2023,3,209514340
2023,6,215789613
2023,6,206151786
2023,6,206151709
2023,6,206151779
2023,8,206151779
2023,6,206151788
2023,6,207249725
2023,6,213225735
2023,6,213225750
2023,8,206152126
2023,6,206152131
2023,6,206151881
2023,6,206151900
2023,9,206151933
2023,9,206151947
2023,6,206151887
2023,6,206151888
2023,6,206151902
2023,9,207249643
2023,6,206151945
2023,2,215747335
2023,9,215747350
2023,6,217149129
2023,9,215747332
2023,3,223580404
2023,2,219482420
2023,2,217149515
2023,9,217149060
2023,6,217149166
2023,6,217149107
2023,6,217149223
2023,1,217149139
2023,7,217149139
2023,8,217149139
2023,9,217149308
2023,6,217149346
2023,6,221996973
2023,6,221996975
2023,6,217149436
2023,6,217149341
2023,5,217149464
2023,8,217149464
2023,6,219482719
2023,6,219482734
2023,9,219482522
2023,6,219482652
2023,6,219482687
2023,9,219482759
2023,6,223580558
2023,8,221997174
2023,2,219482671
2023,3,223580616
2023,6,219482786
2023,6,221997171
2023,6,221997467
2023,6,221997468
2023,1,207205308
2023,9,219493512
2023,6,213179204
2023,6,213179205
2023,6,213178803
2023,8,213178803
2023,6,207205339
2023,5,203125302
2023,11,201122049
2023,5,201122050
2023,6,199218156
2023,6,203125312
2023,9,201122061
2023,3,211229159
2023,8,203125362
2023,6,203125471
2023,6,203125481
2023,6,201122083
2023,3,211229074
2023,3,211229094
2023,3,211229142
2023,3,211229025
2023,3,211229119
2023,3,211229193
2023,3,211229262
2023,3,211229012
2023,6,207238755
2023,8,207238755
2023,8,207238756
2023,8,211229049
2023,3,211229230
2023,3,211229028
2023,6,206137624
2023,8,206137624
2023,8,206137625
2023,6,206137626
2023,3,211229096
2023,3,211229128
2023,3,211229261
2023,3,211229306
2023,3,211229164
2023,3,211229148
2023,3,211229183
2023,9,206137426
2023,3,211229224
2023,3,211229259
2023,9,207238640
2023,3,211229086
2023,8,209505475
2023,6,209505238
2023,3,211229134
2023,6,209505358
2023,3,211229263
2023,6,219506582
2023,7,222031301
2023,7,222031335
2023,9,209505430
2023,12,209505433
2023,9,211229239
2023,9,211229240
2023,9,209505334
2023,6,219506618
2023,6,209505417
2023,9,209505439
2023,1,211229157
2023,5,211229178
2023,5,211229289
2023,9,213216951
2023,12,213216967
2023,9,213216982
2023,6,219506701
2023,5,213217409
2023,1,219506561
2023,6,213217430
2023,8,219506607
2023,8,219506608
2023,2,215779068
2023,9,215779108
2023,6,215779109
2023,9,215779140
2023,12,215779204
2023,6,215779240
2023,6,215779209
2023,6,222031438
2023,9,217154549
2023,9,217154409
2023,6,217154674
2023,9,219506741
2023,6,222031333
2023,3,222031365
2023,6,222031415
2023,3,219506724
2023,6,223605954
2023,9,222031545
2023,9,206100195
2023,9,206100217
2023,9,203079996
2023,6,204592071
2023,6,211188181
2023,9,206099479
2023,6,206099481
2023,3,209466855
2023,6,209466855
2023,6,209466864
2023,6,209466865
2023,9,209466779
2023,9,209466790
2023,9,209466791
2023,3,209466806
2023,3,209466813
2023,3,209466819
2023,9,209466824
2023,3,209466839
2023,3,209466843
2023,3,211188195
2023,3,211188199
2023,3,211188210
2023,3,211188221
2023,3,211188216
2023,6,211188222
2023,3,211188226
2023,3,211188243
2023,9,211188271
2023,6,215732067
2023,9,215732089
2023,9,215732111
2023,7,215732227
2023,3,201086114
2023,2,209467431
2023,5,209467431
2023,5,209467461
2023,11,209467159
2023,5,204593447
2023,6,204592818
2023,6,204593086
2023,3,204592843
2023,6,204592861
2023,3,204592871
2023,6,204592883
2023,6,204592884
2023,3,204592911
2023,6,204593017
2023,3,204593924
2023,3,204592975
2023,3,204593010
2023,3,206099013
2023,3,206099054
2023,8,206099098
2023,3,206099019
2023,6,206099131
2023,3,206099176
2023,8,206099106
2023,6,209466943
2023,3,209466950
2023,3,209466887
2023,3,209466897
2023,6,209466921
2023,3,209466926
2023,3,209467021
2023,3,209467027
2023,3,209467054
2023,3,209466931
2023,3,209466951
2023,8,209466959
2023,5,209467007
2023,3,209466971
2023,5,209467106
2023,3,209467123
2023,3,209466991
2023,3,211188711
2023,8,211188726
2023,5,211188755
2023,6,211188771
2023,8,211188564
2023,3,213183693
2023,5,213183531
2023,6,213183544
2023,5,213183560
2023,5,213183597
2023,3,213183622
2023,5,213183637
2023,5,213183843
2023,6,213183545
2023,5,213183588
2023,5,213183632
2023,5,213183630
2023,3,213183640
2023,5,213183735
2023,5,213183767
2023,6,217132550
2023,5,217132579
2023,3,217132599
2023,3,217132617
2023,5,217132641
2023,5,217132696
2023,3,217132713
2023,6,217132558
2023,3,217132725
2023,6,217132740
2023,5,217132597
2023,1,217132613
2023,3,219470403
2023,5,217132657
2023,7,219470354
2023,6,219470383
2023,14,219470416
2023,8,219470384
2023,8,219470428
2023,1,199178411
2023,6,199178411
2023,8,199178411
2023,2,213177873
2023,5,215731297
2023,5,215731052
2023,8,215731093
2023,1,215770909
2023,6,223600682
2023,9,215770696
2023,6,215770698
2023,1,219501526
2023,1,209499097
2023,3,209499097
2023,7,209499097
2023,6,209499789
2023,3,199195131
2023,6,199195131
2023,8,199195131
2023,3,199195132
2023,6,199195132
2023,8,199195132
2023,6,199195133
2023,6,199195142
2023,6,199195161
2023,8,199195161
2023,6,199195175
2023,8,199195175
2023,6,199195147
2023,3,199195157
2023,6,199195157
2023,7,199195157
2023,3,199195158
2023,6,199195158
2023,7,199195158
2023,6,203093323
2023,6,199195388
2023,6,203093319
2023,6,203093320
2023,6,203093321
2023,6,199195262
2023,6,201099073
2023,8,199195301
2023,6,199195318
2023,6,199195319
2023,6,199195352
2023,6,199195298
2023,8,199195298
2023,6,199195334
2023,8,199195334
2023,6,215741146
2023,6,201099077
2023,6,201099086
2023,6,201098898
2023,8,201098898
2023,6,201098899
2023,6,201098910
2023,6,201098911
2023,3,201098936
2023,6,201098946
2023,6,201098947
2023,3,201098970
2023,6,201098970
2023,6,203093295
2023,6,201098992
2023,8,201098992
2023,6,201099023
2023,8,201099023
2023,6,203093260
2023,6,203093284
2023,6,203093287
2023,6,203093293
2023,2,203093244
2023,3,203093244
2023,6,203093245
2023,6,203093252
2023,6,203093257
2023,3,203093200
2023,6,217140463
2023,8,203093207
2023,6,203093214
2023,6,203093296
2023,6,203093297
2023,6,203093307
2023,6,203093308
2023,12,211194336
2023,6,203093234
2023,6,203093239
2023,6,203093240
2023,6,204605306
2023,6,204605231
2023,8,204605231
2023,6,204605260
2023,6,204605250
2023,6,207218195
2023,8,207218195
2023,6,215740697
2023,3,206111621
2023,6,206111635
2023,6,206111649
2023,6,206111637
2023,6,207218318
2023,8,207218318
2023,3,206111641
2023,3,206111657
2023,3,206111672
2023,6,206111672
2023,6,215740999
2023,8,215740999
2023,6,215741000
2023,8,215741000
2023,6,215740729
2023,8,215740729
2023,6,206111678
2023,6,207217954
2023,6,207217987
2023,6,207217953
2023,6,207217996
2023,6,207218273
2023,6,207218274
2023,3,207218430
2023,6,207218154
2023,6,207218204
2023,6,209473213
2023,6,209473214
2023,6,207218351
2023,8,207218351
2023,6,207218392
2023,6,209472878
2023,6,209472882
2023,8,209473034
2023,6,209472968
2023,6,209473066
2023,6,209473106
2023,6,209472982
2023,6,209473102
2023,6,209473164
2023,6,209473191
2023,8,209473191
2023,3,209473210
2023,6,211194448
2023,8,211194448
2023,6,211194487
2023,3,215740608
2023,6,215740608
2023,6,215740772
2023,6,211194291
2023,6,211194292
2023,6,211194410
2023,6,211194428
2023,6,211194353
2023,6,211194392
2023,6,211194488
2023,3,213195831
2023,6,213195832
2023,8,213195844
2023,6,215740607
2023,3,213195487
2023,6,213195551
2023,6,213195616
2023,6,223574510
2023,6,213195805
2023,8,213195805
2023,6,213195518
2023,3,215740719
2023,6,215740719
2023,9,206152008
2023,6,206151929
2023,3,206152427
2023,6,206152427
2023,9,206151996
2023,9,206151999
2023,6,206152005
2023,6,215789608
2023,6,206152076
2023,6,206152092
2023,8,217162490
2023,9,209514118
2023,9,206152068
2023,6,215789706
2023,3,206152464
2023,9,206152051
2023,6,206152064
2023,9,209514318
2023,3,206152123
2023,6,215789569
2023,2,206152275
2023,8,206152113
2023,9,206152170
2023,6,206152155
2023,2,206152168
2023,6,206152363
2023,6,206152273
2023,6,207249722
2023,6,206152213
2023,6,206152215
2023,9,211242527
2023,9,209514366
2023,6,209514367
2023,6,206152236
2023,6,206152245
2023,9,215789588
2023,2,215789616
2023,6,209514405
2023,6,209514407
2023,9,223610497
2023,3,206152229
2023,8,206152408
2023,9,206152418
2023,6,206152397
2023,6,211242707
2023,6,206152346
2023,8,206152374
2023,9,206152853
2023,6,206152876
2023,8,206152458
2023,6,206152570
2023,6,206152571
2023,7,206152590
2023,7,206152591
2023,8,206152485
2023,6,206153179
2023,3,211242318
2023,6,206152531
2023,6,206152532
2023,9,207249802
2023,6,215790104
2023,9,209514432
2023,8,206152614
2023,3,209514467
2023,9,206152722
2023,9,206152699
2023,9,209514517
2023,6,217162410
2023,9,206152715
2023,5,217162463
2023,6,206152758
2023,6,206152909
2023,9,206152767
2023,6,209514298
2023,6,209514300
2023,6,209514414
2023,6,209514416
2023,9,207249990
2023,6,206152787
2023,6,206152788
2023,9,206152813
2023,5,206153279
2023,6,206152908
2023,2,206152989
2023,6,206152914
2023,6,206152970
2023,9,206153161
2023,8,206152963
2023,8,206152964
2023,6,207250270
2023,6,213225724
2023,6,209514377
2023,6,209514382
2023,9,206153013
2023,6,206153006
2023,9,215789597
2023,9,213225765
2023,1,215789611
2023,6,206153064
2023,2,206153118
2023,6,206153048
2023,6,207249958
2023,5,206153288
2023,6,206153343
2023,8,215789649
2023,6,206153290
2023,6,206153291
2023,6,206153160
2023,2,206153175
2023,6,209514560
2023,3,209514561
2023,8,209514561
2023,6,209514562
2023,6,206153145
2023,1,211242490
2023,6,206153202
2023,9,206153164
2023,6,206153165
2023,9,207250026
2023,6,206153268
2023,6,209514460
2023,6,206153232
2023,6,215789592
2023,5,209514475
2023,9,213225962
2023,6,206153455
2023,7,213225895
2023,2,206153410
2023,9,207250093
2023,6,206153372
2023,6,206153373
2023,6,206153374
2023,9,206153671
2023,6,215789606
2023,6,206153461
2023,3,207250053
2023,3,213225804
2023,6,213225805
2023,8,206153763
2023,9,206153465
2023,9,213226237
2023,6,211242652
2023,6,207250165
2023,6,206154144
2023,6,206153466
2023,6,207250112
2023,8,207250124
2023,9,206153596
2023,9,206153495
2023,8,207250175
2023,6,206153528
2023,6,206153527
2023,8,206153563
2023,8,206153576
2023,6,206153633
2023,6,206153634
2023,6,217162685
2023,6,213225845
2023,6,209514694
2023,6,211242549
2023,6,215789952
2023,6,206153644
2023,6,206153677
2023,6,206153678
2023,2,206154470
2023,6,206153732
2023,6,209514807
2023,5,206153778
2023,9,209515195
2023,6,209514688
2023,3,206153908
2023,8,206153766
2023,9,207250899
2023,6,207250160
2023,9,206153833
2023,6,206153874
2023,7,215789840
2023,9,207250210
2023,2,206153924
2023,6,206153991
2023,9,206154004
2023,6,209514799
2023,6,206153988
2023,6,206153990
2023,6,206154001
2023,6,206154719
2023,8,206154719
2023,6,206154044
2023,9,209514737
2023,9,209514991
2023,9,209514992
2023,6,209514993
2023,6,209515033
2023,2,207250308
2023,2,206154167
2023,6,206154464
2023,7,206154464
2023,3,207250434
2023,6,215789654
2023,9,207250327
2023,6,206154225
2023,6,206154252
2023,8,206154283
2023,6,206154297
2023,9,206154448
2023,9,206154488
2023,6,206154308
2023,9,211242656
2023,9,206154463
2023,6,213226010
2023,6,213226011
2023,6,206154527
2023,9,222036546
2023,9,223610379
2023,9,223610380
2023,9,206154383
2023,6,207250377
2023,6,206154399
2023,1,206154381
2023,9,207250417
2023,7,206154481
2023,14,207250440
2023,9,217162710
2023,9,207251184
2023,8,207251186
2023,2,206154414
2023,2,207250743
2023,9,207250774
2023,2,207250462
2023,9,206154823
2023,9,209514948
2023,6,206154574
2023,6,222036633
2023,6,213225950
2023,6,215789703
2023,9,207250517
2023,6,206154575
2023,7,206154604
2023,6,213225963
2023,6,206154543
2023,6,206154557
2023,6,207250523
2023,6,207250529
2023,6,207250541
2023,8,209514894
2023,6,207250801
2023,8,217162522
2023,6,207250630
2023,6,209515175
2023,9,219509352
2023,9,207250692
2023,6,207250675
2023,6,207250718
2023,6,207250754
2023,9,217162698
2023,9,209515049
2023,8,207250720
2023,6,207250725
2023,9,209515150
2023,7,209515151
2023,6,207250696
2023,6,213225965
2023,9,207250761
2023,9,207251278
2023,9,207250778
2023,9,207250799
2023,9,207250851
2023,9,215789770
2023,9,207250831
2023,9,209515269
2023,6,207250869
2023,8,209515166
2023,6,213226350
2023,6,207251047
2023,6,207251036
2023,5,222036424
2023,9,207251056
2023,8,209515158
2023,6,217162567
2023,9,207251141
2023,6,213226400
2023,9,207251338
2023,9,219509465
2023,3,207251395
2023,9,207251099
2023,6,207251100
2023,9,209515270
2023,8,209515272
2023,6,211242687
2023,3,219509427
2023,6,219509429
2023,6,209515240
2023,6,209515243
2023,6,219509476
2023,6,219509478
2023,6,207251340
2023,6,207251341
2023,6,207251389
2023,6,207251390
2023,8,211242729
2023,4,217162511
2023,8,207251488
2023,3,211242786
2023,6,219509371
2023,7,209515516
2023,5,207251536
2023,9,211242598
2023,9,217162556
2023,9,207251587
2023,6,207251415
2023,4,207251466
2023,9,207251528
2023,8,207251890
2023,9,213226278
2023,6,207251559
2023,9,213226655
2023,8,207251532
2023,9,209515567
2023,8,209515611
2023,9,207251638
2023,9,207251645
2023,6,207251793
2023,6,207251817
2023,8,207251841
2023,6,211242754
2023,6,211242755
2023,6,207251650
2023,2,213226298
2023,6,207251727
2023,6,207251735
2023,9,207251695
2023,9,207251725
2023,2,207251653
2023,8,209515473
2023,6,207251744
2023,9,207252232
2023,6,207252249
2023,7,207251721
2023,9,217162587
2023,3,215789852
2023,6,215789853
2023,3,209515474
2023,8,207251830
2023,9,207251759
2023,8,211242890
2023,6,219509455
2023,8,207251778
2023,9,207251822
2023,4,215789735
2023,6,207251913
2023,6,207251872
2023,2,207251915
2023,1,209515563
2023,9,219509545
2023,3,207251976
2023,6,207251977
2023,2,207252081
2023,6,209515677
2023,3,209515678
2023,6,209515679
2023,6,207251986
2023,9,222036692
2023,2,211242704
2023,6,209515709
2023,5,217162592
2023,6,217162629
2023,6,213226486
2023,6,207252050
2023,6,207252051
2023,6,207252135
2023,8,223610444
2023,2,213226478
2023,6,207252207
2023,9,207252222
2023,9,207252233
2023,6,207252234
2023,6,207252235
2023,9,209515703
2023,9,209515995
2023,8,207252257
2023,6,207252281
2023,9,207252289
2023,6,207252290
2023,3,211242934
2023,8,211242934
2023,3,211242935
2023,4,207252507
2023,8,207252535
2023,9,209516062
2023,9,222036631
2023,8,207252359
2023,8,213226697
2023,6,217162659
2023,6,211243021
2023,9,211243145
2023,9,207252367
2023,9,211242752
2023,9,209515787
2023,9,209516060
2023,9,207252921
2023,9,209516222
2023,9,209516223
2023,9,209516224
2023,6,207252461
2023,8,209515798
2023,6,209515836
2023,9,207252529
2023,9,207252543
2023,3,207252831
2023,7,207252832
2023,2,211242809
2023,6,207252871
2023,9,213226452
2023,8,207252673
2023,6,209516274
2023,6,209516275
2023,3,207252650
2023,6,207252650
2023,6,211242969
2023,6,211242970
2023,6,207252611
2023,3,207252716
2023,6,215789742
2023,6,209516157
2023,6,209516159
2023,8,215789823
2023,6,207252751
2023,6,207252820
2023,6,209516177
2023,6,207252754
2023,6,207252755
2023,6,207252843
2023,8,211242983
2023,6,207252796
2023,9,207252765
2023,5,209516207
2023,9,217162672
2023,6,209516189
2023,6,209516190
2023,6,209516282
2023,6,207252881
2023,9,211242954
2023,6,207252771
2023,9,207252851
2023,6,209516205
2023,6,207252974
2023,7,207252946
2023,1,207252963
2023,6,207253007
2023,6,207252973
2023,9,209516485
2023,1,207253067
2023,6,219509582
2023,6,207253287
2023,3,207253321
2023,9,211242988
2023,6,223610510
2023,8,213226488
2023,6,211243102
2023,6,207253097
2023,6,207253114
2023,6,211242933
2023,6,209516418
2023,2,207253143
2023,8,219509398
2023,3,211243125
2023,6,211243126
2023,6,209516521
2023,6,209516525
2023,8,209516525
2023,6,207253150
2023,6,207253159
2023,6,207253176
2023,6,207253354
2023,6,207253364
2023,6,217162739
2023,6,219509466
2023,9,211243128
2023,9,209516610
2023,6,209516532
2023,6,209516541
2023,9,209516644
2023,6,213226799
2023,6,211243192
2023,8,211243192
2023,6,211243193
2023,9,209516599
2023,5,217162846
2023,8,207253245
2023,2,215789785
2023,6,215789824
2023,9,209516729
2023,6,209516712
2023,6,209516713
2023,6,209516791
2023,6,209516792
2023,9,209516866
2023,8,219509561
2023,8,209516770
2023,6,209516708
2023,6,209516851
2023,6,213226861
2023,9,209516935
2023,8,209516843
2023,6,209516857
2023,6,209516858
2023,8,211243654
2023,8,209517229
2023,8,219509595
2023,6,209516861
2023,5,209516904
2023,2,211243140
2023,3,209516945
2023,2,211243094
2023,6,209517033
2023,4,217162792
2023,6,209517034
2023,2,211243180
2023,6,209517051
2023,6,213226503
2023,3,209517028
2023,6,209517058
2023,9,211243172
2023,8,211243206
2023,6,211243410
2023,6,211243411
2023,3,217162839
2023,6,217162839
2023,6,209517217
2023,5,217162757
2023,9,209517163
2023,9,209517209
2023,6,211243382
2023,6,209517131
2023,6,213226650
2023,6,217162764
2023,6,209517446
2023,9,209517171
2023,9,209517219
2023,6,209517220
2023,6,209517232
2023,6,215790062
2023,6,217162852
2023,6,211243318
2023,6,209517800
2023,6,209517801
2023,9,211243214
2023,8,209517375
2023,6,209517402
2023,6,209517403
2023,2,219509442
2023,2,209517337
2023,6,215789935
2023,5,209517356
2023,6,209517351
2023,9,209517522
2023,9,209517538
2023,8,209517414
2023,9,215790148
2023,3,209517622
2023,6,209517622
2023,6,209517623
2023,6,213226591
2023,5,213226703
2023,7,211243300
2023,7,209517606
2023,9,217163161
2023,7,211243657
2023,6,211243658
2023,6,211243659
2023,7,211243660
2023,9,209518058
2023,6,209518124
2023,6,209517630
2023,6,213226805
2023,6,209517772
2023,6,209517837
2023,9,209517719
2023,6,217162883
2023,9,211243793
2023,9,209517790
2023,9,209517814
2023,6,209517788
2023,6,209517808
2023,7,213226719
2023,9,209517852
2023,6,209517931
2023,8,217162908
2023,6,209517889
2023,6,209517952
2023,1,209517953
2023,6,213226700
2023,8,211243381
2023,8,209518330
2023,6,209518180
2023,8,209518114
2023,9,213226859
2023,9,217162987
2023,9,209518381
2023,6,211243706
2023,6,211243707
2023,6,211243708
2023,6,209518138
2023,9,209518209
2023,8,211243465
2023,6,211243466
2023,6,209518140
2023,6,209518141
2023,9,209518502
2023,6,209518522
2023,2,215789890
2023,6,209518195
2023,5,209518281
2023,6,211243502
2023,9,213226772
2023,9,213226773
2023,8,209518346
2023,9,209518211
2023,7,209518210
2023,3,209518317
2023,6,209518317
2023,6,209518368
2023,6,211243453
2023,6,211243454
2023,6,209518215
2023,9,209518239
2023,3,209518256
2023,5,209518280
2023,8,209518280
2023,9,209518312
2023,3,209518450
2023,6,209518451
2023,9,211243628
2023,6,209518446
2023,3,209518714
2023,6,209518714
2023,1,215789897
2023,3,209518504
2023,6,209518505
2023,2,209518637
2023,9,209518458
2023,3,209518482
2023,6,209518499
2023,6,211243635
2023,3,209518478
2023,8,209518536
2023,6,211243739
2023,8,211243739
2023,6,209518520
2023,6,209518521
2023,6,209518539
2023,6,209518560
2023,8,209518597
2023,6,209518634
2023,9,209518656
2023,5,209518972
2023,6,209518697
2023,6,209518665
2023,6,209518666
2023,6,209518878
2023,8,209518692
2023,6,211243814
2023,6,211243675
2023,9,211243832
2023,9,211243853
2023,9,209519043
2023,6,209518832
2023,6,209518833
2023,6,213227179
2023,7,211243869
2023,6,209518873
2023,6,209518853
2023,9,209518877
2023,2,209519049
2023,6,209518906
2023,6,209519008
2023,6,209519021
2023,6,209519031
2023,9,209519119
2023,9,222036764
2023,9,215789976
2023,9,213227176
2023,9,209519059
2023,9,209519060
2023,6,209519039
2023,2,209519163
2023,3,215789953
2023,6,215790007
2023,3,215789954
2023,3,213227113
2023,5,209519430
2023,2,217163243
2023,9,209519287
2023,6,209519304
2023,6,211244473
2023,6,211243863
2023,2,209519255
2023,8,213227126
2023,9,213227571
2023,9,209519281
2023,6,209519347
2023,9,209519298
2023,8,209519335
2023,6,209519497
2023,6,209519525
2023,6,209519545
2023,8,209519564
2023,8,209519565
2023,6,211244261
2023,8,211244262
2023,6,222036731
2023,8,217163311
2023,9,219509496
2023,9,211244188
2023,8,215790043
2023,9,211244291
2023,6,213227052
2023,3,209519732
2023,7,209519732
2023,7,215790115
2023,6,209519600
2023,10,211244099
2023,5,211244100
2023,5,209519644
2023,6,209519644
2023,8,211244180
2023,9,211244357
2023,6,211244144
2023,6,211244325
2023,9,211244404
2023,9,211244206
2023,6,211244300
2023,6,211244329
2023,6,211244369
2023,3,213227307
2023,9,211244695
2023,6,211244274
2023,9,211244489
2023,9,211244386
2023,6,211244406
2023,3,217163155
2023,6,217163155
2023,8,217163155
2023,3,217163158
2023,6,217163158
2023,8,217163158
2023,6,211244344
2023,6,211244380
2023,9,211244464
2023,9,211244533
2023,9,211244586
2023,3,211244403
2023,6,211244403
2023,9,211244922
2023,9,215790024
2023,2,222036610
2023,6,217163404
2023,6,217163405
2023,6,211244493
2023,6,211244641
2023,1,211244642
2023,8,211244597
2023,6,213227466
2023,9,211244497
2023,6,211244492
2023,6,211244519
2023,6,211244590
2023,9,211244608
2023,4,215790076
2023,5,213227358
2023,5,211244773
2023,5,211244595
2023,6,211244735
2023,12,211244903
2023,8,211244930
2023,6,211245020
2023,6,211244721
2023,9,213227737
2023,9,211244696
2023,9,211244881
2023,8,211244801
2023,6,211244894
2023,9,213227410
2023,9,213227411
2023,3,211245516
2023,3,211244944
2023,8,213227991
2023,8,211245005
2023,6,217163217
2023,7,211244934
2023,7,211244935
2023,7,211245000
2023,6,211245219
2023,6,211245220
2023,7,211245141
2023,7,211245142
2023,6,211245242
2023,6,217163325
2023,8,217163325
2023,9,213227658
2023,9,211245353
2023,9,217163349
2023,6,211245190
2023,6,211245191
2023,9,211245213
2023,6,211245265
2023,6,213227623
2023,3,211245195
2023,9,211245366
2023,8,211245393
2023,9,211245428
2023,8,211245333
2023,1,211245379
2023,8,211245397
2023,6,215790292
2023,6,211245432
2023,9,213227726
2023,8,211245460
2023,5,211245423
2023,6,213227762
2023,6,211245542
2023,6,215790168
2023,6,215790169
2023,9,211245655
2023,9,215790213
2023,9,213227750
2023,8,211245546
2023,14,213227879
2023,5,222036560
2023,12,211245680
2023,6,211245410
2023,6,215790411
2023,6,211245761
2023,6,211245442
2023,6,211245590
2023,2,211245617
2023,9,211245576
2023,6,211245628
2023,6,215790095
2023,2,211246240
2023,6,211246243
2023,9,213227783
2023,6,211245742
2023,7,213227907
2023,6,222036650
2023,6,222036651
2023,3,222036697
2023,2,215790402
2023,3,211246177
2023,6,211245857
2023,6,211245858
2023,6,211245958
2023,6,215790333
2023,6,215790238
2023,6,211245850
2023,6,211245962
2023,6,211246109
2023,8,215790291
2023,7,213228081
2023,9,215790206
2023,6,211246184
2023,9,211246213
2023,2,217163554
2023,6,211246134
2023,9,215790458
2023,6,215790462
2023,9,211246032
2023,9,211246084
2023,8,217163578
2023,9,211246220
2023,6,219509673
2023,5,217163423
2023,8,211246253
2023,6,211246426
2023,6,211246196
2023,6,211246197
2023,6,211246339
2023,9,217163466
2023,6,213228376
2023,9,213228109
2023,4,217163463
2023,3,211246343
2023,6,211246343
2023,6,219509626
2023,12,219509627
2023,2,217163630
2023,5,211246450
2023,6,211246622
2023,6,211246312
2023,8,213228348
2023,8,211246406
2023,3,211246407
2023,6,211246407
2023,9,217163483
2023,6,211246382
2023,6,211246383
2023,6,211246435
2023,6,211246518
2023,6,219509607
2023,9,213228168
2023,9,211246480
2023,14,211246529
2023,9,211246530
2023,6,211246501
2023,6,211247044
2023,2,211247098
2023,3,211246537
2023,9,213228398
2023,8,217163472
2023,6,223610662
2023,6,211246882
2023,6,211246883
2023,6,213228535
2023,8,211246769
2023,2,211246727
2023,9,211246813
2023,2,215790460
2023,9,213228551
2023,8,211246867
2023,9,213229069
2023,6,213228718
2023,6,211246851
2023,6,211246829
2023,6,211246830
2023,9,211246899
2023,9,217163631
2023,6,213228770
2023,6,213228771
2023,8,211246893
2023,9,215790308
2023,9,213228537
2023,6,211246881
2023,9,213228609
2023,6,213228619
2023,6,211247167
2023,8,211247167
2023,2,223610580
2023,6,211247012
2023,6,213228675
2023,6,211247227
2023,6,211247228
2023,9,213229173
2023,6,213228652
2023,8,213229014
2023,8,215740719
2023,3,215740720
2023,6,215740720
2023,7,215740720
2023,3,215740762
2023,6,215740705
2023,6,215740706
2023,6,215740707
2023,6,215740922
2023,6,223574555
2023,8,223574555
2023,6,215740850
2023,6,215740870
2023,6,215740852
2023,6,215740853
2023,6,215740832
2023,6,215740825
2023,6,217140812
2023,6,217140814
2023,6,217140905
2023,3,217140958
2023,6,217141194
2023,8,217141194
2023,6,221990330
2023,6,217141013
2023,6,219477544
2023,6,219477545
2023,7,219477545
2023,3,219477369
2023,6,219477410
2023,6,219477529
2023,6,221990253
2023,6,223574677
2023,6,223574678
2023,6,215734891
2023,3,215734902
2023,6,201108790
2023,6,203106086
2023,6,203106087
2023,6,201108824
2023,6,209477478
2023,6,203106102
2023,6,206119692
2023,6,209477299
2023,8,209477274
2023,6,209477304
2023,6,209477328
2023,6,213203452
2023,4,211199691
2023,6,209477412
2023,6,211199366
2023,6,209477437
2023,6,215745597
2023,6,211199437
2023,6,211199475
2023,6,217148434
2023,6,217148436
2023,6,217148320
2023,6,219481528
2023,3,217148374
2023,3,207243216
2023,6,206142842
2023,9,215786126
2023,1,219507544
2023,3,209508772
2023,3,209508786
2023,6,215786043
2023,3,211234627
2023,3,211235142
2023,3,213224314
2023,1,211234539
2023,3,211234550
2023,3,211234566
2023,1,223608837
2023,3,213224200
2023,3,215786072
2023,3,215785859
2023,3,215785911
2023,3,215785932
2023,3,219507426
2023,3,219507453
2023,6,219507545
2023,3,219507572
2023,3,219507597
2023,3,219507599
2023,3,203133349
2023,6,201126868
2023,3,211234623
2023,3,203133350
2023,3,203133352
2023,3,203133362
2023,3,204635244
2023,3,204635255
2023,3,204635128
2023,3,204635141
2023,3,204635152
2023,3,199227489
2023,6,223608951
2023,3,206142843
2023,3,206142848
2023,12,201111507
2023,12,201111526
2023,12,201111537
2023,12,201111551
2023,12,206122940
2023,12,204617011
2023,12,204617082
2023,12,204617094
2023,12,206122959
2023,12,206122980
2023,12,206122606
2023,12,206122682
2023,12,206122690
2023,12,209479447
2023,12,209479487
2023,12,209479524
2023,12,209479406
2023,12,209479440
2023,12,209479476
2023,12,209479523
2023,12,209479555
2023,12,209479601
2023,12,209479283
2023,14,219483790
2023,12,213207998
2023,12,213208007
2023,12,213208018
2023,12,213208026
2023,12,217150406
2023,12,217150424
2023,12,217150446
2023,12,217150107
