data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2023,57265581,,51
2023,50999576,,51
2023,50999545,,51
2023,56831472,,51
2023,51529171,,51
2023,50999538,,51
2023,57265567,,51
2023,51529177,,51
2023,50999566,,51
2023,57265609,,52
2023,57265551,,51
2023,50999514,,51
2023,50999515,,51
2023,50999520,,51
2023,57265557,,51
2023,51874980,,51
2023,57265604,,51
2023,50999522,,51
2023,51875105,,51
2023,57265631,,51
2023,57265559,,51
2023,51529189,,51
2023,54107259,,51
2023,54107260,,51
2023,52279512,,51
2023,50999521,,51
2023,50999554,,51
2023,51529242,,51
2023,57265580,,51
2023,50999611,,51
2023,56831420,,51
2023,52279552,,51
2023,50999523,,51
2023,54107292,,51
2023,50999600,,51
2023,50999542,,51
2023,57265616,,51
2023,50999591,,52
2023,50999527,,52
2023,52571468,,51
2023,50999619,,51
2023,50999631,,51
2023,55071504,,51
2023,51529263,,51
2023,50999549,,51
2023,51874949,,51
2023,50999570,,51
2023,50999535,,51
2023,51874910,,51
2023,50999607,,51
2023,50999627,,51
2023,51874913,,51
2023,57265594,,51
2023,57265607,,51
2023,57265629,,51
2023,57265648,,51
2023,50999601,,51
2023,50999577,,51
2023,50999640,,51
2023,57265726,,51
2023,57265727,,51
2023,57265599,,51
2023,57265600,,51
2023,50999618,,51
2023,51529298,,51
2023,50999642,,51
2023,50999543,,51
2023,51529353,,51
2023,50999625,,51
2023,57265611,,51
2023,57265612,,51
2023,50999556,,51
2023,56831535,,51
2023,57265650,,51
2023,50999639,,51
2023,50999653,,51
2023,57265671,,51
2023,57265672,,51
2023,51529246,,51
2023,50999664,,51
2023,57265686,,51
2023,57265687,,51
2023,50999584,,51
2023,57265658,,51
2023,50999634,,51
2023,51529285,,51
2023,51529286,,51
2023,50999573,,51
2023,57265633,,51
2023,57265655,,51
2023,50999557,,51
2023,50999605,,51
2023,51529259,,51
2023,51529270,,51
2023,57265701,,51
2023,50999609,,51
2023,57265685,,51
2023,50999670,,51
2023,51529255,,51
2023,51875174,,51
2023,51875175,,51
2023,57265702,,51
2023,50999608,,51
2023,57265747,,51
2023,57265642,,51
2023,57265705,,51
2023,57265706,,51
2023,57265731,,51
2023,50999681,,52
2023,57265646,,51
2023,57265647,,51
2023,57265667,,51
2023,57265668,,51
2023,50999604,,51
2023,57265751,,51
2023,57265752,,51
2023,57265651,,51
2023,57265652,,51
2023,57265802,,51
2023,57265803,,51
2023,50999696,,51
2023,50999697,,51
2023,50999667,,51
2023,52279568,,51
2023,52571512,,51
2023,52571513,,51
2023,51874996,,51
2023,51875008,,51
2023,57265690,,53
2023,57265722,,51
2023,57265723,,51
2023,57265724,,51
2023,57265725,,51
2023,50999643,,51
2023,50999654,,52
2023,50999655,,51
2023,57265741,,51
2023,57265742,,51
2023,50999708,,51
2023,50999588,,51
2023,50999592,,51
2023,50999602,,51
2023,50999606,,51
2023,50999624,,51
2023,50999638,,51
2023,50999690,,51
2023,50999691,,51
2023,50999692,,51
2023,50999749,,51
2023,50999593,,51
2023,56831561,,51
2023,56831608,,51
2023,51529295,,52
2023,57265799,,51
2023,57265673,,51
2023,57265692,,51
2023,57265693,,51
2023,57265694,,51
2023,50999705,,51
2023,57265684,,51
2023,50999729,,51
2023,57265711,,52
2023,57265749,,51
2023,52571528,,51
2023,52571500,,51
2023,50999740,,51
2023,57265775,,51
2023,57265776,,51
2023,50999669,,51
2023,56831605,,51
2023,50999674,,51
2023,57265688,,51
2023,57265708,,51
2023,57265709,,51
2023,50999645,,51
2023,57265733,,51
2023,57265734,,51
2023,57265758,,51
2023,51529309,,51
2023,50999739,,51
2023,57265785,,51
2023,57265786,,51
2023,57265787,,51
2023,57265808,,51
2023,57265699,,51
2023,57265816,,51
2023,57265700,,51
2023,57265739,,51
2023,57265761,,51
2023,57265762,,51
2023,50999635,,51
2023,56170076,,51
2023,50999658,,51
2023,51529319,,51
2023,51875010,,51
2023,50999774,,51
2023,50999789,,51
2023,51529382,,51
2023,50999747,,51
2023,52279633,,51
2023,57265790,,51
2023,50999751,,51
2023,50999688,,51
2023,50999709,,51
2023,53585185,,51
2023,53585307,,51
2023,50999715,,51
2023,57265744,,51
2023,57265745,,51
2023,57265736,,51
2023,57265769,,51
2023,50999762,,51
2023,57265791,,51
2023,50999788,,51
2023,51529395,,51
2023,50999752,,51
2023,50999764,,51
2023,50999778,,51
2023,56831666,,51
2023,50999676,,51
2023,52279542,,51
2023,52279582,,51
2023,50999770,,51
2023,57265851,,51
2023,52571514,,51
2023,57265757,,51
2023,57265783,,51
2023,57265800,,51
2023,57265801,,51
2023,50999783,,51
2023,51529491,,51
2023,50999703,,51
2023,50999741,,51
2023,51529280,,51
2023,57265828,,51
2023,57265829,,51
2023,57265830,,51
2023,51875365,,51
2023,57265773,,3
2023,50999780,,51
2023,57265796,,51
2023,57265928,,51
2023,50999723,,51
2023,57265784,,51
2023,51529352,,51
2023,51875000,,51
2023,51875001,,51
2023,51875002,,51
2023,51875003,,51
2023,51875004,,51
2023,57265815,,51
2023,57265834,,51
2023,57265835,,51
2023,50999813,,51
2023,50999721,,51
2023,50999737,,51
2023,50999738,,51
2023,50999806,,51
2023,50999719,,3
2023,50999720,,51
2023,50999750,,51
2023,50999781,,51
2023,50999722,,51
2023,50999730,,51
2023,50999731,,51
2023,50999734,,51
2023,51529287,,51
2023,50999786,,51
2023,57265852,,51
2023,57265853,,51
2023,57265891,,51
2023,57265892,,51
2023,50999735,,51
2023,50999782,,51
2023,56831656,,51
2023,57265810,,51
2023,50999768,,51
2023,52571529,,51
2023,50999832,,51
2023,57265825,,51
2023,51529321,,51
2023,50999733,,51
2023,50999773,,51
2023,53137436,,51
2023,50999843,,51
2023,51529292,,51
2023,50999853,,51
2023,51875017,,51
2023,50999784,,51
2023,51529331,,51
2023,57265871,,51
2023,53137434,,51
2023,54107542,,51
2023,50999811,,51
2023,50999857,,51
2023,52571530,,51
2023,57265935,,51
2023,56831705,,51
2023,57265814,,53
2023,50999797,,51
2023,57265827,,51
2023,50999814,,51
2023,50999836,,51
2023,50999838,,51
2023,50999854,,51
2023,50999865,,51
2023,50999790,,51
2023,50999803,,51
2023,50999812,,51
2023,50999885,,51
2023,50999886,,51
2023,50999779,,51
2023,50999821,,51
2023,50999829,,3
2023,51529451,,51
2023,50999850,,51
2023,56831697,,51
2023,51875068,,51
2023,50999802,,51
2023,50999822,,51
2023,50999841,,9
2023,50999787,,51
2023,57265883,,51
2023,50999871,,51
2023,57265908,,51
2023,50999831,,51
2023,57265819,,51
2023,57265847,,51
2023,57265848,,51
2023,57265849,,51
2023,51529310,,51
2023,57265884,,51
2023,57265885,,51
2023,57265910,,51
2023,57265911,,51
2023,57265925,,51
2023,50999855,,51
2023,50999856,,51
2023,51529433,,51
2023,51529434,,51
2023,50999881,,51
2023,57265857,,51
2023,50999810,,51
2023,51875066,,51
2023,50999807,,51
2023,57265879,,51
2023,50999882,,51
2023,57265918,,51
2023,57265878,,51
2023,57265902,,51
2023,50999840,,51
2023,57265859,,51
2023,57265869,,51
2023,53137531,,51
2023,53137532,,51
2023,53137533,,51
2023,57265866,,51
2023,52279644,,51
2023,50999837,,51
2023,56170097,,3
2023,56170099,,3
2023,50999934,,51
2023,57265880,,51
2023,50999917,,51
2023,57265936,,51
2023,50999880,,51
2023,51529372,,51
2023,51529373,,51
2023,51529379,,51
2023,50999870,,52
2023,51529388,,51
2023,51529389,,51
2023,50999898,,51
2023,50999866,,51
2023,57265904,,51
2023,57265926,,51
2023,57265927,,51
2023,57265903,,51
2023,50999927,,51
2023,50999935,,51
2023,57265934,,51
2023,57265900,,51
2023,57265914,,51
2023,57265922,,51
2023,50999839,,51
2023,52279766,,51
2023,56831751,,51
2023,51529474,,51
2023,50999884,,51
2023,50999896,,51
2023,52279574,,51
2023,50999923,,51
2023,50999848,,51
2023,57265932,,51
2023,57265953,,51
2023,57265966,,51
2023,57265929,,51
2023,51529550,,51
2023,50999913,,51
2023,50999914,,51
2023,51529414,,51
2023,51875067,,51
2023,57265947,,51
2023,57265948,,51
2023,57265949,,51
2023,57265971,,51
2023,57265972,,51
2023,57265973,,51
2023,57265999,,51
2023,51529787,,51
2023,57265915,,51
2023,57265985,,51
2023,57265986,,51
2023,57265920,,51
2023,57265921,,51
2023,57265938,,51
2023,57265939,,51
2023,57265940,,51
2023,57265963,,51
2023,57265964,,51
2023,57265965,,51
2023,50999895,,51
2023,56831848,,51
2023,57265987,,51
2023,50999932,,51
2023,50999888,,51
2023,50999909,,51
2023,50999954,,51
2023,50999847,,51
2023,50999890,,51
2023,57265991,,51
2023,50999911,,51
2023,57266017,,51
2023,53137506,,51
2023,51529443,,51
2023,57265950,,51
2023,57265946,,51
2023,57265962,,51
2023,57265990,,51
2023,57266019,,51
2023,57266020,,51
2023,57266021,,51
2023,57265958,,51
2023,57265989,,51
2023,50999897,,51
2023,50999929,,51
2023,51875106,,51
2023,50999941,,51
2023,50999947,,51
2023,50999955,,51
2023,57266004,,51
2023,53137561,,51
2023,50999876,,51
2023,51875111,,51
2023,50999928,,5
2023,57266035,,51
2023,50999942,,51
2023,57266061,,51
2023,50999915,,51
2023,50999926,,51
2023,50999943,,51
2023,57265974,,51
2023,57265975,,51
2023,52279620,,51
2023,57266039,,51
2023,50999894,,51
2023,50999967,,51
2023,50999983,,51
2023,50999979,,51
2023,51529479,,51
2023,50999959,,51
2023,56170306,,51
2023,57265992,,51
2023,50999977,,51
2023,57266038,,51
2023,51875147,,51
2023,51529614,,51
2023,51875241,,51
2023,51875242,,51
2023,51875243,,51
2023,50999946,,51
2023,50999958,,51
2023,50999904,,51
2023,56170220,,51
2023,56170221,,51
2023,51529439,,51
2023,51875100,,51
2023,52571698,,51
2023,50999974,,51
2023,57265977,,51
2023,50999984,,51
2023,51875127,,51
2023,50999939,,51
2023,50999949,,51
2023,50999956,,51
2023,51529483,,51
2023,51875131,,51
2023,57266045,,51
2023,51529438,,51
2023,57266079,,51
2023,57266080,,51
2023,50999960,,51
2023,57266018,,51
2023,50999931,,51
2023,51875141,,51
2023,51529524,,51
2023,50999950,,51
2023,50999957,,51
2023,50999982,,51
2023,51529571,,51
2023,51529572,,51
2023,52571676,,51
2023,51000016,,51
2023,51529450,,51
2023,57265984,,51
2023,57266002,,51
2023,51529533,,51
2023,51000024,,51
2023,56831866,,51
2023,57266024,,51
2023,57266048,,51
2023,57265976,,51
2023,50999953,,51
2023,57266003,,51
2023,57266013,,51
2023,57266028,,51
2023,57266031,,51
2023,57266032,,51
2023,51529590,,51
2023,51000039,,51
2023,57266052,,51
2023,50999961,,51
2023,57266115,,51
2023,51529578,,51
2023,52571666,,51
2023,57265994,,51
2023,57265995,,51
2023,57266005,,51
2023,57266006,,51
2023,57266026,,51
2023,57266027,,51
2023,57266056,,51
2023,57266057,,51
2023,56831933,,51
2023,51000000,,51
2023,51529480,,51
2023,57266090,,51
2023,50999962,,51
2023,51000005,,51
2023,52571746,,51
2023,57266134,,51
2023,57266022,,51
2023,51000020,,7
2023,51000020,,52
2023,51529497,,51
2023,57266007,,51
2023,57266008,,51
2023,57266009,,51
2023,57266010,,51
2023,54107918,,51
2023,54107919,,51
2023,54107920,,51
2023,51000049,,51
2023,51000045,,51
2023,51000046,,51
2023,57266029,,51
2023,57266030,,51
2023,51529582,,51
2023,50999998,,51
2023,51000009,,51
2023,57266068,,51
2023,57266088,,51
2023,57266089,,51
2023,51000010,,51
2023,51529672,,51
2023,57266132,,51
2023,51529510,,51
2023,50999972,,51
2023,50999973,,51
2023,57266025,,51
2023,56170382,,51
2023,56170262,,51
2023,56170288,,51
2023,56170291,,51
2023,51000063,,51
2023,57266077,,51
2023,57266105,,51
2023,51529549,,51
2023,51875160,,51
2023,57266147,,51
2023,57266033,,51
2023,57266049,,51
2023,57266050,,51
2023,51529667,,51
2023,57266078,,51
2023,51529512,,51
2023,57266113,,51
2023,56831983,,51
2023,51000027,,51
2023,51529540,,51
2023,50999978,,51
2023,51529626,,51
2023,55071933,,3
2023,51529802,,51
2023,51529803,,51
2023,51000050,,52
2023,51000051,,52
2023,51529539,,51
2023,51000030,,51
2023,51000048,,51
2023,51000056,,51
2023,50999994,,51
2023,51529542,,51
2023,57266140,,51
2023,57266054,,51
2023,51875163,,51
2023,51000054,,51
2023,57266091,,51
2023,57266119,,51
2023,51529700,,51
2023,57266145,,51
2023,57266103,,51
2023,57266104,,51
2023,57266114,,51
2023,57266128,,51
2023,57266131,,51
2023,57266144,,51
2023,57266073,,51
2023,57266074,,51
2023,57266075,,51
2023,57266098,,51
2023,57266099,,51
2023,57266120,,51
2023,57266121,,51
2023,57266143,,51
2023,51000069,,51
2023,51000007,,51
2023,51000058,,51
2023,51529630,,51
2023,51529608,,51
2023,57266111,,51
2023,51529716,,52
2023,51529717,,52
2023,51529718,,52
2023,51000079,,51
2023,51875200,,51
2023,57266154,,52
2023,51000078,,51
2023,57266083,,51
2023,57266084,,51
2023,57266085,,51
2023,57266133,,52
2023,51529681,,51
2023,57266151,,51
2023,57266167,,51
2023,51529591,,51
2023,51529592,,51
2023,52571729,,51
2023,57266160,,51
2023,51529658,,51
2023,51529659,,51
2023,57266180,,51
2023,56832028,,51
2023,51529704,,51
2023,57266208,,51
2023,51529715,,51
2023,51529963,,51
2023,51875370,,51
2023,51529607,,51
2023,51875203,,51
2023,51875204,,51
2023,51529648,,51
2023,52571774,,51
2023,57266146,,51
2023,51529609,,51
2023,51529610,,51
2023,57266161,,51
2023,57266195,,51
2023,52279782,,51
2023,56831998,,51
2023,56832045,,51
2023,57266211,,51
2023,51529617,,51
2023,54108048,,3
2023,57266127,,51
2023,57266129,,51
2023,57266130,,51
2023,52279750,,51
2023,57266125,,51
2023,52279757,,51
2023,51000087,,51
2023,51529624,,51
2023,57266185,,51
2023,57266172,,51
2023,57266202,,51
2023,57266217,,51
2023,51000086,,51
2023,57266149,,51
2023,51529647,,51
2023,51529631,,51
2023,51529632,,51
2023,51529650,,51
2023,52571788,,51
2023,51529642,,51
2023,51529656,,51
2023,51529652,,51
2023,51875285,,51
2023,51875286,,51
2023,51529655,,51
2023,51529663,,51
2023,57266179,,51
2023,57266201,,51
2023,57266223,,51
2023,51529849,,51
2023,57266138,,51
2023,51529661,,51
2023,51529669,,51
2023,52571755,,51
2023,52571761,,51
2023,51529755,,51
2023,51529668,,51
2023,51529683,,51
2023,51529682,,51
2023,51529685,,51
2023,51529692,,51
2023,51529687,,51
2023,51529696,,51
2023,57266245,,51
2023,57266141,,51
2023,51529699,,51
2023,57266173,,51
2023,57266174,,51
2023,52279878,,51
2023,51529729,,51
2023,51529730,,51
2023,51529725,,51
2023,51529737,,51
2023,51529741,,51
2023,51529754,,51
2023,51529757,,51
2023,51529706,,51
2023,57266186,,51
2023,51529719,,51
2023,51529721,,51
2023,51529726,,51
2023,51529731,,51
2023,51529739,,51
2023,51529742,,51
2023,57266227,,51
2023,51529738,,51
2023,51529732,,51
2023,51529772,,51
2023,52279829,,51
2023,51529733,,51
2023,51529734,,51
2023,51529740,,51
2023,51529753,,51
2023,57266152,,3
2023,51529764,,51
2023,57266175,,51
2023,51529777,,51
2023,51529761,,51
2023,51529763,,51
2023,51529766,,51
2023,51875264,,51
2023,57266220,,51
2023,57266269,,51
2023,51529760,,51
2023,57266196,,51
2023,57266197,,51
2023,57266213,,51
2023,52279819,,51
2023,56832101,,51
2023,57266235,,51
2023,57266236,,51
2023,57266238,,51
2023,56170400,,51
2023,51875346,,51
2023,51529810,,51
2023,51529817,,51
2023,57266266,,51
2023,57266163,,51
2023,57266164,,51
2023,57266191,,51
2023,57266194,,51
2023,57266212,,51
2023,51875301,,51
2023,51529791,,51
2023,51529839,,51
2023,51529854,,51
2023,51529865,,51
2023,51529793,,51
2023,55071972,,51
2023,51529800,,51
2023,51529815,,51
2023,51529838,,51
2023,51529794,,51
2023,51529809,,51
2023,57266209,,51
2023,57266224,,51
2023,57266225,,51
2023,57266226,,51
2023,57266255,,51
2023,57266256,,51
2023,57266257,,51
2023,57266168,,51
2023,57266170,,51
2023,57266171,,51
2023,57266182,,51
2023,57266183,,51
2023,57266184,,51
2023,57266204,,51
2023,57266205,,51
2023,57266206,,51
2023,56170371,,51
2023,56170397,,51
2023,51529808,,51
2023,52279863,,51
2023,52279830,,51
2023,51529860,,51
2023,51529866,,51
2023,51529863,,51
2023,51529871,,3
2023,51529889,,51
2023,51529840,,51
2023,51529859,,51
2023,51529873,,51
2023,51529886,,51
2023,51529893,,51
2023,51529879,,51
2023,57266233,,51
2023,51529853,,51
2023,51529857,,51
2023,51529892,,51
2023,56832200,,51
2023,57266207,,51
2023,57266228,,51
2023,51529869,,51
2023,57266219,,51
2023,54108049,,51
2023,52571791,,51
2023,51529898,,51
2023,51529909,,51
2023,57266251,,51
2023,57266252,,51
2023,57266270,,51
2023,51875393,,51
2023,57266210,,51
2023,57266319,,51
2023,56170360,,51
2023,51875313,,51
2023,51529890,,51
2023,51529917,,51
2023,51529910,,51
2023,51529924,,51
2023,51875325,,51
2023,51529935,,51
2023,51529921,,51
2023,51529907,,51
2023,51529918,,51
2023,51529919,,51
2023,57266289,,51
2023,51529929,,51
2023,56170346,,51
2023,53137710,,51
2023,57266310,,51
2023,53585417,,51
2023,51864665,,3
2023,51864670,,51
2023,52267997,,51
2023,52267996,,51
2023,52268009,,51
2023,52268012,,51
2023,52268035,,51
2023,52268017,,51
2023,52268031,,51
2023,52268033,,51
2023,52268030,,51
2023,52268041,,51
2023,52268039,,51
2023,52561790,,51
2023,52268043,,51
2023,52268053,,51
2023,52268061,,51
2023,52561717,,51
2023,52268176,,51
2023,52268177,,51
2023,52268180,,51
2023,53570915,,51
2023,52268187,,51
2023,52268074,,51
2023,52268169,,51
2023,52561761,,51
2023,52561771,,1
2023,52561728,,51
2023,52561773,,51
2023,52561743,,51
2023,52561744,,51
2023,52561745,,51
2023,52561797,,51
2023,52561802,,51
2023,52561786,,51
2023,52561793,,51
2023,52561794,,53
2023,52561810,,51
2023,52561805,,51
2023,52561806,,51
2023,53121375,,51
2023,52561889,,51
2023,52561890,,51
2023,52561832,,51
2023,53121338,,51
2023,53121339,,51
2023,53121340,,51
2023,53121342,,51
2023,52561867,,51
2023,52561869,,51
2023,52561882,,51
2023,52561893,,1
2023,52561899,,51
2023,52561863,,51
2023,52561875,,51
2023,52561876,,51
2023,52561887,,51
2023,52561922,,51
2023,53121365,,51
2023,53121352,,51
2023,53121359,,51
2023,53121369,,52
2023,53121388,,51
2023,53121396,,51
2023,53121366,,51
2023,53121374,,51
2023,53121389,,1
2023,53121395,,51
2023,53121424,,51
2023,53121430,,51
2023,53121397,,51
2023,53121410,,51
2023,53121415,,52
2023,53121419,,51
2023,53121420,,51
2023,53121440,,51
2023,53121447,,51
2023,53121455,,51
2023,53121512,,51
2023,53121529,,51
2023,53121431,,51
2023,53121441,,51
2023,53121470,,51
2023,53121444,,51
2023,53121480,,51
2023,53121508,,51
2023,53121541,,51
2023,53121542,,51
2023,53570836,,51
2023,53121506,,51
2023,53121535,,51
2023,53570896,,51
2023,53570838,,51
2023,53570839,,3
2023,55054749,,51
2023,53570856,,51
2023,53570862,,51
2023,53570899,,51
2023,53570912,,51
2023,53570858,,1
2023,53570869,,51
2023,53570891,,51
2023,53570861,,51
2023,53570865,,51
2023,53570930,,51
2023,53570886,,51
2023,53570898,,51
2023,53570916,,51
2023,53570923,,51
2023,53570887,,51
2023,53570888,,51
2023,53570900,,51
2023,53570936,,51
2023,53570905,,51
2023,53570906,,51
2023,55054702,,51
2023,53570941,,51
2023,53570942,,51
2023,53570925,,51
2023,53570926,,51
2023,55054740,,51
2023,55054756,,51
2023,55054709,,51
2023,55054718,,51
2023,55054719,,51
2023,55054720,,51
2023,55531258,,51
2023,55054752,,51
2023,55054753,,51
2023,55054712,,51
2023,55054732,,51
2023,55054744,,51
2023,55054766,,51
2023,55054713,,51
2023,55054716,,51
2023,55054717,,51
2023,55054724,,51
2023,55054727,,51
2023,55054725,,51
2023,55054729,,51
2023,56156767,,51
2023,55054746,,51
2023,55054754,,51
2023,55054764,,51
2023,55054796,,51
2023,55054801,,1
2023,55054750,,51
2023,55054768,,51
2023,55054757,,51
2023,55054777,,51
2023,55054781,,51
2023,55054787,,1
2023,55054788,,51
2023,55054797,,51
2023,55054771,,51
2023,55054776,,51
2023,55054778,,51
2023,55054785,,51
2023,55054774,,51
2023,55054775,,51
2023,55054798,,51
2023,55054772,,51
2023,55054793,,51
2023,55054813,,51
2023,55054814,,51
2023,55054891,,51
2023,55054899,,51
2023,55054809,,51
2023,55054833,,51
2023,55054791,,51
2023,55054816,,51
2023,55054824,,51
2023,55054832,,51
2023,55054795,,51
2023,55054823,,51
2023,55054815,,51
2023,55054839,,3
2023,55054862,,51
2023,55054866,,51
2023,56156765,,51
2023,55054800,,51
2023,55054852,,51
2023,55054901,,51
2023,55054820,,51
2023,55054911,,51
2023,55054922,,51
2023,55054932,,51
2023,55054812,,51
2023,55054822,,51
2023,55054828,,51
2023,55054835,,51
2023,55531311,,51
2023,55054806,,51
2023,55531208,,51
2023,55531223,,51
2023,55531303,,51
2023,55531322,,51
2023,55531352,,51
2023,55531255,,51
2023,55531333,,3
2023,55531369,,51
2023,55531382,,51
2023,55531266,,51
2023,55531300,,51
2023,55531302,,51
2023,55531332,,51
2023,55531417,,51
2023,56156775,,51
2023,56156788,,51
2023,55531437,,51
2023,55531454,,51
2023,55531455,,51
2023,55531356,,51
2023,55531357,,51
2023,55531396,,51
2023,55531390,,51
2023,55531432,,51
2023,55531443,,51
2023,55531467,,51
2023,55531474,,52
2023,55531381,,51
2023,55531389,,51
2023,55531405,,51
2023,55531426,,52
2023,55531488,,51
2023,55531489,,51
2023,55531493,,51
2023,55531431,,51
2023,55531446,,51
2023,55531463,,51
2023,55531497,,51
2023,55531457,,51
2023,55531510,,51
2023,57256333,,51
2023,55531533,,51
2023,55531518,,51
2023,55531532,,51
2023,55531552,,51
2023,55531570,,51
2023,56156808,,51
2023,55531587,,51
2023,55531634,,51
2023,55531500,,51
2023,56156787,,51
2023,56156769,,51
2023,56156778,,51
2023,56156812,,51
2023,56156819,,51
2023,56156760,,51
2023,56156796,,52
2023,56156806,,51
2023,56156761,,51
2023,56156790,,51
2023,56156781,,51
2023,56156784,,51
2023,56156791,,51
2023,56156815,,51
2023,56156804,,51
2023,56156772,,51
2023,56156783,,51
2023,56156820,,51
2023,56156825,,51
2023,56156838,,51
2023,56156886,,3
2023,56156813,,51
2023,56156913,,51
2023,56819624,,51
2023,56156835,,51
2023,56156854,,51
2023,56156894,,51
2023,56819648,,51
2023,56156909,,51
2023,56156937,,51
2023,56156860,,51
2023,56156889,,51
2023,56156871,,51
2023,56156925,,51
2023,56819673,,51
2023,56819625,,51
2023,56819654,,51
2023,56819655,,51
2023,56819621,,51
2023,56819651,,51
2023,56819707,,51
2023,56819708,,51
2023,50528576,,51
2023,50528563,,51
2023,50528529,,51
2023,50528532,,51
2023,50986791,,51
2023,50986849,,51
2023,50986850,,51
2023,50986868,,51
2023,50986883,,51
2023,51516312,,51
2023,51516292,,51
2023,51863407,,51
2023,51863436,,51
2023,52266969,,51
2023,51863423,,51
2023,51863430,,51
2023,51863499,,51
2023,51863525,,51
2023,52266998,,51
2023,52267033,,51
2023,56162765,,51
2023,55529660,,51
2023,53576300,,51
2023,54097823,,51
2023,54097694,,51
2023,54097777,,51
2023,54097724,,51
2023,54097746,,51
2023,54097786,,51
2023,54097775,,51
2023,54097790,,51
2023,54097766,,51
2023,54097791,,51
2023,54097854,,51
2023,54097873,,51
2023,55060952,,51
2023,55060996,,51
2023,55060978,,51
2023,55061008,,51
2023,55061010,,51
2023,55061159,,51
2023,55061020,,51
2023,55061021,,51
2023,55061135,,51
2023,55061125,,51
2023,55061144,,51
2023,55529711,,51
2023,56162785,,51
2023,55052900,,51
2023,55052903,,51
2023,55052872,,51
2023,57254176,,51
2023,56155502,,51
2023,56155515,,51
2023,56155525,,51
2023,56155542,,51
2023,53569500,,51
2023,52279995,,51
2023,52279996,,51
2023,51529953,,51
2023,55072023,,51
2023,56832210,,51
2023,53585451,,51
2023,51529968,,51
2023,57266253,,51
2023,57266254,,51
2023,51875345,,51
2023,52571845,,51
2023,57266262,,51
2023,57266263,,51
2023,57266291,,51
2023,51529962,,51
2023,51529945,,51
2023,51529951,,9
2023,51529959,,51
2023,51875306,,51
2023,51875312,,51
2023,52279857,,51
2023,52279858,,51
2023,52571839,,3
2023,51529979,,51
2023,51529954,,51
2023,51529982,,51
2023,51529983,,51
2023,51529971,,51
2023,51529986,,51
2023,51529988,,51
2023,57266284,,51
2023,51529980,,51
2023,57266339,,51
2023,51875329,,51
2023,51529989,,51
2023,56832223,,51
2023,56832224,,51
2023,57266273,,51
2023,57266293,,51
2023,51529977,,51
2023,51529978,,51
2023,57266285,,51
2023,57266286,,51
2023,57266312,,51
2023,57266313,,51
2023,57266234,,51
2023,51530024,,51
2023,56832248,,51
2023,56832249,,51
2023,56832196,,51
2023,56832197,,51
2023,57266278,,51
2023,57266294,,3
2023,57266295,,3
2023,57266244,,51
2023,51530016,,51
2023,51530019,,51
2023,51530033,,51
2023,51530038,,51
2023,51530010,,51
2023,51875386,,51
2023,52571856,,51
2023,52571857,,51
2023,51530041,,51
2023,51530009,,51
2023,51530035,,51
2023,56832231,,51
2023,51530031,,51
2023,51530034,,51
2023,57266334,,51
2023,57266247,,51
2023,52571940,,51
2023,57266268,,51
2023,57266290,,51
2023,51530091,,51
2023,57266341,,51
2023,51530030,,51
2023,51530046,,51
2023,52571910,,51
2023,56832307,,51
2023,51530037,,51
2023,57266260,,51
2023,51530032,,51
2023,57266272,,51
2023,51530073,,51
2023,51530059,,51
2023,51530052,,3
2023,51530061,,51
2023,53137641,,51
2023,53137647,,51
2023,51530040,,51
2023,51530060,,51
2023,51530075,,51
2023,51530082,,52
2023,55072067,,51
2023,51530089,,51
2023,51530070,,51
2023,57266280,,51
2023,57266305,,51
2023,57266306,,51
2023,57266307,,51
2023,57266303,,51
2023,57266304,,51
2023,57266338,,51
2023,57266356,,51
2023,57266265,,51
2023,57266288,,51
2023,57266383,,51
2023,57266287,,51
2023,57266314,,51
2023,51875379,,51
2023,51530108,,51
2023,57266358,,51
2023,52279882,,51
2023,57266275,,51
2023,57266276,,51
2023,57266299,,51
2023,57266300,,51
2023,57266336,,51
2023,57266337,,51
2023,51530071,,51
2023,51530084,,51
2023,57266373,,51
2023,51875407,,51
2023,57266277,,51
2023,51875488,,51
2023,51875489,,51
2023,51875490,,51
2023,51530101,,51
2023,57266323,,51
2023,51530080,,51
2023,57266317,,51
2023,57266349,,51
2023,57266350,,51
2023,51530122,,51
2023,56170485,,51
2023,57266281,,51
2023,51530112,,51
2023,51530138,,51
2023,57266318,,51
2023,57266345,,51
2023,57266366,,51
2023,51530134,,51
2023,52279934,,51
2023,52280003,,51
2023,52279926,,51
2023,52279970,,51
2023,57266382,,51
2023,57266283,,51
2023,57266309,,51
2023,51875406,,51
2023,51530140,,51
2023,51530124,,51
2023,51530135,,51
2023,51530120,,51
2023,51530123,,51
2023,51530128,,51
2023,51530131,,51
2023,51530144,,51
2023,53137718,,51
2023,51530146,,51
2023,57266361,,51
2023,51530162,,51
2023,57266292,,51
2023,57266322,,51
2023,57266357,,51
2023,57266344,,51
2023,57266359,,51
2023,51530153,,51
2023,51530160,,51
2023,57266297,,51
2023,57266352,,51
2023,52280019,,51
2023,52280020,,51
2023,52280021,,51
2023,51530166,,51
2023,51530167,,51
2023,51530145,,51
2023,51530147,,51
2023,51530161,,51
2023,51530181,,51
2023,51530154,,51
2023,51530230,,51
2023,51530148,,51
2023,51530152,,51
2023,51530175,,51
2023,51530169,,51
