data_year,weapon_id,offense_id,nibrs_weapon_id
2023,3,209466471,
2023,3,209466372,
2023,39,209466396,
2023,41,209466397,
2023,41,209466398,
2023,41,209466427,
2023,3,209466433,
2023,3,209466434,
2023,41,213179062,
2023,41,209466450,
2023,38,209466402,
2023,1,209466567,
2023,1,213179086,
2023,1,209466430,
2023,41,209466438,
2023,1,213179109,
2023,41,209466525,
2023,42,215732281,
2023,41,221983580,
2023,41,209466479,
2023,3,209466480,
2023,41,213179136,
2023,1,215732000,
2023,1,213179153,
2023,41,219469849,
2023,41,219469877,
2023,38,219469877,
2023,41,213179268,
2023,39,213179292,
2023,38,213179095,
2023,3,215732088,
2023,41,213179156,
2023,41,213179180,
2023,38,213179210,
2023,3,221983593,
2023,21,213179165,
2023,41,213179250,
2023,41,213179276,
2023,41,213179300,
2023,3,223568094,
2023,42,213179322,
2023,3,213179323,
2023,41,213179128,
2023,41,213179162,
2023,1,223568109,
2023,1,223568112,
2023,41,213179220,
2023,7,219469885,
2023,39,215732134,
2023,41,213179295,
2023,39,219469894,
2023,38,213179318,
2023,41,213179145,
2023,41,215732164,
2023,5,213179179,
2023,3,213179192,
2023,41,213179253,
2023,38,213179296,
2023,42,215732044,
2023,1,215732087,
2023,41,219469869,
2023,42,215732113,
2023,31,219469891,
2023,41,215732002,
2023,1,215732039,
2023,39,215732055,
2023,41,215732077,
2023,41,215732120,
2023,3,219470276,
2023,41,215732024,
2023,41,215732047,
2023,41,215732107,
2023,41,215732168,
2023,41,215732056,
2023,3,215732096,
2023,41,215732006,
2023,41,215732043,
2023,39,221983604,
2023,3,215732061,
2023,41,219470397,
2023,41,215732196,
2023,41,215732219,
2023,3,215732081,
2023,41,221983569,
2023,3,219470514,
2023,41,219470329,
2023,41,215732189,
2023,1,219469890,
2023,41,219469902,
2023,38,219469902,
2023,41,219469888,
2023,41,219469948,
2023,41,219469921,
2023,3,219469962,
2023,41,219469897,
2023,37,219469897,
2023,38,219469945,
2023,39,219469965,
2023,41,219470017,
2023,41,219469932,
2023,38,219469932,
2023,41,221983576,
2023,3,219469958,
2023,41,219469925,
2023,38,223568087,
2023,1,219469993,
2023,41,223568102,
2023,5,219470016,
2023,39,219470024,
2023,3,219470122,
2023,3,219470123,
2023,41,219470153,
2023,39,219470104,
2023,3,219470111,
2023,41,219470029,
2023,38,219470055,
2023,39,219470161,
2023,41,219470065,
2023,41,219470057,
2023,7,219470131,
2023,41,219470073,
2023,41,219470171,
2023,41,219470097,
2023,39,219470190,
2023,41,219470240,
2023,41,219470197,
2023,41,219470239,
2023,5,221983622,
2023,41,221983660,
2023,3,221983646,
2023,3,221983648,
2023,41,222015635,
2023,31,215765412,
2023,1,222015723,
2023,3,211216708,
2023,4,211216708,
2023,31,211216718,
2023,3,223596784,
2023,41,213193027,
2023,41,223596830,
2023,41,213193085,
2023,41,223597079,
2023,41,223596819,
2023,41,223596868,
2023,38,204602504,
2023,31,211216726,
2023,38,211216726,
2023,41,219499314,
2023,39,222015566,
2023,21,199189676,
2023,41,199189676,
2023,42,199189697,
2023,42,199189566,
2023,41,201094587,
2023,41,199190261,
2023,41,201094685,
2023,41,201094686,
2023,3,203088900,
2023,41,201094396,
2023,41,201094332,
2023,41,204599999,
2023,21,203088891,
2023,41,203088892,
2023,32,203088781,
2023,41,203088781,
2023,41,203088941,
2023,41,204600020,
2023,41,204599771,
2023,41,221987740,
2023,41,206105771,
2023,41,204599845,
2023,41,204599892,
2023,38,204599882,
2023,41,206105858,
2023,3,209470118,
2023,38,221987786,
2023,41,207214664,
2023,41,206105920,
2023,41,221987878,
2023,42,207214458,
2023,41,207214737,
2023,41,207214452,
2023,41,213189801,
2023,41,209470147,
2023,41,213190025,
2023,3,213189865,
2023,41,219474496,
2023,38,221987856,
2023,36,219474363,
2023,31,213189785,
2023,3,219474537,
2023,3,219474538,
2023,41,213189929,
2023,41,213189713,
2023,42,213189763,
2023,41,213189848,
2023,42,219475105,
2023,41,219475284,
2023,38,219475353,
2023,41,219474594,
2023,41,219474553,
2023,41,219474433,
2023,41,219474559,
2023,41,221987984,
2023,39,221987942,
2023,41,219474468,
2023,41,219474504,
2023,41,203088830,
2023,38,204600102,
2023,41,213189803,
2023,41,213189855,
2023,41,213189925,
2023,41,199203387,
2023,38,199203416,
2023,41,199203411,
2023,41,203101709,
2023,38,203101709,
2023,41,203101710,
2023,41,201105472,
2023,41,217147022,
2023,41,203101880,
2023,42,203101657,
2023,2,223600576,
2023,2,223600578,
2023,21,224283514,
2023,38,203101951,
2023,41,204611155,
2023,41,204610897,
2023,3,206116855,
2023,41,206116872,
2023,3,206116914,
2023,38,211219188,
2023,41,206116929,
2023,42,217146881,
2023,41,219501113,
2023,2,207223873,
2023,41,207223957,
2023,42,207224023,
2023,41,209499040,
2023,41,209498966,
2023,41,209499043,
2023,4,213201334,
2023,41,213201086,
2023,38,222020371,
2023,4,217146940,
2023,42,215770545,
2023,42,215770611,
2023,41,215770651,
2023,41,215770692,
2023,42,217147026,
2023,42,217147027,
2023,9,223600522,
2023,41,222020452,
2023,42,219501134,
2023,41,219501235,
2023,41,219501254,
2023,31,222020316,
2023,41,209499188,
2023,38,206121867,
2023,3,221997061,
2023,32,215747320,
2023,3,223581664,
2023,41,204616283,
2023,1,222030864,
2023,42,211228817,
2023,41,201135183,
2023,3,201143611,
2023,41,203138706,
2023,38,201143639,
2023,41,222033039,
2023,7,201143734,
2023,41,201143747,
2023,38,201143759,
2023,42,204647359,
2023,41,201143650,
2023,38,201143664,
2023,41,201143677,
2023,41,201143699,
2023,41,201143693,
2023,41,201143711,
2023,41,201143723,
2023,41,222033108,
2023,41,201143748,
2023,41,201143689,
2023,41,201143714,
2023,41,201143739,
2023,3,207255421,
2023,41,201143804,
2023,41,201143808,
2023,41,201143818,
2023,3,201143870,
2023,41,215797506,
2023,41,201143801,
2023,41,201143900,
2023,38,203137950,
2023,41,201143939,
2023,41,201143858,
2023,41,201143950,
2023,41,201143853,
2023,41,201143948,
2023,41,201144019,
2023,41,223607378,
2023,38,201144089,
2023,41,215797431,
2023,3,203138278,
2023,38,201143931,
2023,41,201144018,
2023,38,201143959,
2023,32,201144012,
2023,41,207255623,
2023,41,201144109,
2023,1,203138322,
2023,41,201144179,
2023,38,201144205,
2023,21,223607345,
2023,41,201144299,
2023,41,222033087,
2023,41,222033088,
2023,41,204647394,
2023,41,201144164,
2023,41,201144251,
2023,41,201144257,
2023,41,201144301,
2023,41,201144163,
2023,41,201144284,
2023,41,201144178,
2023,41,201144361,
2023,41,201144404,
2023,41,201144477,
2023,42,201144551,
2023,38,201144339,
2023,42,201144381,
2023,41,201144519,
2023,21,201144557,
2023,21,201144406,
2023,3,209525839,
2023,41,223607499,
2023,41,201144593,
2023,41,201144348,
2023,41,201144371,
2023,41,203138473,
2023,41,201144467,
2023,42,201144635,
2023,41,201144470,
2023,42,201144661,
2023,41,201144662,
2023,38,223607339,
2023,41,201144689,
2023,41,201144518,
2023,21,201144545,
2023,41,201144610,
2023,41,201144419,
2023,42,207231074,
2023,41,206128889,
2023,21,204624763,
2023,41,206129144,
2023,38,204624820,
2023,41,204624848,
2023,41,204624813,
2023,38,204625339,
2023,1,206128876,
2023,41,204624871,
2023,39,204624871,
2023,42,207231036,
2023,42,207231087,
2023,41,204624920,
2023,41,204625043,
2023,41,206128935,
2023,1,215750975,
2023,3,204625046,
2023,3,204625047,
2023,41,206128938,
2023,3,204625083,
2023,41,204625048,
2023,41,204625062,
2023,41,207231169,
2023,3,204625135,
2023,1,204625162,
2023,41,204625101,
2023,39,204625086,
2023,41,204625108,
2023,41,204625116,
2023,41,204625165,
2023,41,204625197,
2023,41,204625211,
2023,41,207231049,
2023,41,204625263,
2023,41,206129001,
2023,41,206128979,
2023,42,204625292,
2023,41,206128986,
2023,41,204625245,
2023,38,204625245,
2023,41,204625299,
2023,41,204625326,
2023,41,207231204,
2023,41,207231113,
2023,41,204625733,
2023,41,204625757,
2023,41,204625764,
2023,41,206129194,
2023,1,206129202,
2023,1,206129203,
2023,41,204625412,
2023,37,204625412,
2023,41,204625458,
2023,41,204625400,
2023,41,206128991,
2023,3,219484535,
2023,38,204625534,
2023,41,206129402,
2023,41,204625606,
2023,41,206129486,
2023,41,204625600,
2023,38,204625636,
2023,41,204625643,
2023,41,204625664,
2023,41,204625671,
2023,39,206129040,
2023,41,204625694,
2023,41,204625667,
2023,41,204625689,
2023,41,206129074,
2023,41,204625718,
2023,42,206125429,
2023,41,204625726,
2023,38,204625734,
2023,41,204625751,
2023,41,204625779,
2023,41,204625787,
2023,41,204625778,
2023,41,204625761,
2023,38,204625761,
2023,41,204625774,
2023,41,204625813,
2023,41,204625862,
2023,41,206129159,
2023,21,204625876,
2023,1,204626062,
2023,42,204625861,
2023,41,204625865,
2023,41,204625881,
2023,41,204625912,
2023,39,204625867,
2023,3,206129221,
2023,41,206129514,
2023,41,206129542,
2023,41,206129571,
2023,3,206129195,
2023,41,204626049,
2023,41,206129299,
2023,3,215751110,
2023,3,215751111,
2023,1,204626083,
2023,41,206125464,
2023,38,206129327,
2023,41,206129340,
2023,41,204626141,
2023,41,206129361,
2023,38,204626199,
2023,41,204626197,
2023,41,204626212,
2023,38,204626242,
2023,21,204626306,
2023,42,204626353,
2023,38,204626426,
2023,41,204626566,
2023,38,204626586,
2023,39,204626607,
2023,41,206129323,
2023,42,204626492,
2023,41,204626532,
2023,5,206129807,
2023,3,204626501,
2023,41,204626510,
2023,41,204626516,
2023,41,206129991,
2023,42,215751040,
2023,42,206129635,
2023,41,204626628,
2023,41,204626592,
2023,41,219484538,
2023,41,219484539,
2023,41,211204003,
2023,41,204626626,
2023,41,204626699,
2023,41,207231249,
2023,41,206129373,
2023,41,204626700,
2023,38,204626716,
2023,41,209482734,
2023,41,204626748,
2023,41,204626761,
2023,41,206129400,
2023,41,215751058,
2023,41,204626807,
2023,38,204626828,
2023,41,204626804,
2023,41,204626822,
2023,41,204626823,
2023,41,209482556,
2023,3,213209018,
2023,41,204626872,
2023,3,206129449,
2023,3,206129450,
2023,41,204626910,
2023,41,204626941,
2023,41,206129452,
2023,38,206129452,
2023,41,207231488,
2023,41,204626849,
2023,41,204626876,
2023,41,206129435,
2023,41,204627092,
2023,41,206130554,
2023,41,204627166,
2023,41,204626994,
2023,41,204627033,
2023,41,204627155,
2023,38,223584325,
2023,41,204627184,
2023,41,204627185,
2023,41,204627250,
2023,41,204627639,
2023,41,209482625,
2023,21,206129902,
2023,41,204627459,
2023,38,204627346,
2023,41,204627388,
2023,41,204627465,
2023,41,204627447,
2023,41,204627468,
2023,41,204627500,
2023,41,204627410,
2023,42,206129724,
2023,41,206129764,
2023,38,206129765,
2023,3,204627521,
2023,3,209482737,
2023,5,209482737,
2023,4,209482738,
2023,5,209482738,
2023,41,206129531,
2023,41,204627545,
2023,41,209482807,
2023,3,204627556,
2023,41,206129625,
2023,5,204627603,
2023,41,206129666,
2023,41,206129534,
2023,42,207231346,
2023,41,204627622,
2023,41,206129570,
2023,41,207231454,
2023,2,206129596,
2023,2,206129597,
2023,41,206129631,
2023,41,211203952,
2023,38,206129675,
2023,41,206129603,
2023,41,206129636,
2023,32,206129707,
2023,41,204627746,
2023,38,204627746,
2023,41,206129725,
2023,41,206129783,
2023,41,209482794,
2023,41,204627807,
2023,41,209482711,
2023,42,204627855,
2023,41,206129794,
2023,41,223584360,
2023,41,206129669,
2023,42,204627805,
2023,38,206129698,
2023,41,207231450,
2023,41,206129809,
2023,41,204627878,
2023,41,206129829,
2023,3,206129830,
2023,41,206129763,
2023,41,207231747,
2023,41,209482939,
2023,41,204628474,
2023,41,206129804,
2023,1,206130008,
2023,41,204627829,
2023,41,204627844,
2023,41,206130914,
2023,41,209482981,
2023,41,204627925,
2023,38,204627939,
2023,41,206129820,
2023,41,204627958,
2023,41,215750227,
2023,41,204627874,
2023,41,206129904,
2023,41,206129906,
2023,41,204627934,
2023,41,204627945,
2023,41,204627986,
2023,41,204628011,
2023,41,204628019,
2023,3,206129845,
2023,41,206129859,
2023,41,206129881,
2023,41,204628560,
2023,41,204627952,
2023,42,204628122,
2023,41,204627989,
2023,41,204628001,
2023,41,204628299,
2023,42,206129995,
2023,41,204628382,
2023,41,204628396,
2023,42,211203877,
2023,38,206130025,
2023,39,204628267,
2023,41,204628278,
2023,41,211203775,
2023,41,223584411,
2023,3,204628148,
2023,3,204628163,
2023,41,204628179,
2023,41,204628300,
2023,42,204628259,
2023,3,206130176,
2023,41,204628274,
2023,42,207231587,
2023,41,207231484,
2023,41,206130243,
2023,41,204628189,
2023,41,206130271,
2023,41,206130272,
2023,37,206130272,
2023,41,206130300,
2023,3,206130289,
2023,41,207231709,
2023,1,206130313,
2023,41,219484925,
2023,41,206130494,
2023,38,206130494,
2023,41,206130537,
2023,41,206130575,
2023,41,206130594,
2023,3,206130628,
2023,38,206130228,
2023,41,206130478,
2023,41,207231638,
2023,41,209482823,
2023,3,206130305,
2023,41,206130362,
2023,3,207231671,
2023,41,206130424,
2023,41,206130373,
2023,1,206130406,
2023,41,204628351,
2023,41,207231707,
2023,38,206130481,
2023,41,206130839,
2023,41,206130859,
2023,21,206130441,
2023,1,206130534,
2023,1,206130558,
2023,41,206130574,
2023,41,206130603,
2023,3,206130621,
2023,41,206130542,
2023,38,204628504,
2023,41,207231691,
2023,41,206130487,
2023,41,206130488,
2023,37,206130488,
2023,21,206130538,
2023,41,206130586,
2023,41,204628384,
2023,41,204628400,
2023,42,206130624,
2023,42,204628446,
2023,41,204628473,
2023,41,206130569,
2023,41,206130667,
2023,41,206130683,
2023,41,206130671,
2023,41,217151896,
2023,41,207231713,
2023,38,206131184,
2023,39,206130695,
2023,41,206130967,
2023,41,206131021,
2023,3,215750933,
2023,41,206130780,
2023,41,206130811,
2023,38,206130827,
2023,41,206130855,
2023,41,209482904,
2023,41,206130961,
2023,41,209482975,
2023,42,206131022,
2023,41,206131124,
2023,41,206130916,
2023,42,206130939,
2023,42,206130965,
2023,41,206131160,
2023,41,206131005,
2023,41,206131028,
2023,41,206131049,
2023,37,206131049,
2023,41,206131123,
2023,41,206131149,
2023,41,206131154,
2023,41,206131068,
2023,41,206131119,
2023,41,206131141,
2023,41,206131164,
2023,41,206131137,
2023,41,206131138,
2023,41,206131170,
2023,41,206131221,
2023,32,206131227,
2023,21,207231845,
2023,41,206131285,
2023,41,206131084,
2023,38,206131118,
2023,41,206131148,
2023,41,206131192,
2023,41,206131222,
2023,21,206131246,
2023,41,206131259,
2023,42,206131273,
2023,41,206131135,
2023,41,206131440,
2023,42,206131205,
2023,3,206131354,
2023,41,206131400,
2023,41,223584437,
2023,38,206131474,
2023,39,206131521,
2023,41,211203908,
2023,41,206131337,
2023,3,206131375,
2023,38,206131402,
2023,42,206131428,
2023,41,206131444,
2023,41,206131453,
2023,41,206131405,
2023,42,206131963,
2023,3,206131469,
2023,21,206131438,
2023,41,206131445,
2023,38,206131519,
2023,41,215751079,
2023,41,206131518,
2023,41,206131552,
2023,41,206131483,
2023,21,215751092,
2023,41,207231891,
2023,41,206131553,
2023,38,206131506,
2023,32,206131530,
2023,41,206131579,
2023,41,206131598,
2023,42,206131607,
2023,41,206131582,
2023,3,209483141,
2023,41,206131647,
2023,38,206131617,
2023,41,206131698,
2023,3,206131640,
2023,41,207231958,
2023,42,206131730,
2023,41,206131746,
2023,41,206131763,
2023,3,206131789,
2023,42,206131709,
2023,41,206131743,
2023,41,206131753,
2023,41,206131806,
2023,41,206131824,
2023,3,206131786,
2023,3,206132260,
2023,42,206131769,
2023,41,206131794,
2023,41,206131839,
2023,41,207231898,
2023,41,206131828,
2023,41,206131859,
2023,41,207231951,
2023,41,206131946,
2023,42,206131964,
2023,42,217151792,
2023,41,207231843,
2023,41,206131918,
2023,41,206131933,
2023,41,206132002,
2023,41,207232044,
2023,41,223584520,
2023,41,206132018,
2023,41,206132064,
2023,38,206132075,
2023,38,206132090,
2023,41,206132097,
2023,41,206132027,
2023,42,206132300,
2023,41,206132061,
2023,3,217151849,
2023,41,206132063,
2023,41,206132074,
2023,41,206132071,
2023,37,206132071,
2023,38,206132095,
2023,41,206132108,
2023,41,206132152,
2023,41,206132580,
2023,41,209483162,
2023,41,206132109,
2023,41,206132101,
2023,41,209483102,
2023,41,206132161,
2023,42,206132190,
2023,41,215750973,
2023,1,206132158,
2023,41,207231986,
2023,41,206132187,
2023,41,206132195,
2023,41,206132955,
2023,41,206132172,
2023,38,206132172,
2023,41,206132185,
2023,41,207232017,
2023,41,207231969,
2023,38,207231969,
2023,41,206132238,
2023,41,206132206,
2023,41,206132242,
2023,41,206132250,
2023,41,206132954,
2023,41,215751093,
2023,21,207232039,
2023,38,206132207,
2023,41,206132252,
2023,42,206132261,
2023,41,206132281,
2023,41,206132323,
2023,41,206132334,
2023,38,211204213,
2023,42,206132292,
2023,41,206132305,
2023,42,206132309,
2023,42,206132343,
2023,41,206132349,
2023,41,209483176,
2023,42,206132438,
2023,41,206132479,
2023,42,211204039,
2023,42,206132317,
2023,41,206132358,
2023,41,223584430,
2023,41,209483217,
2023,37,209483217,
2023,38,209483217,
2023,41,206132466,
2023,41,207232091,
2023,41,206132412,
2023,41,206132483,
2023,38,206132511,
2023,41,206132533,
2023,41,206132542,
2023,41,206132559,
2023,41,206132991,
2023,41,206132504,
2023,38,206132513,
2023,41,213209284,
2023,38,213209284,
2023,4,206132581,
2023,38,206132625,
2023,41,206132634,
2023,41,206132546,
2023,41,207232317,
2023,41,213209245,
2023,41,206132591,
2023,41,206132608,
2023,41,206132619,
2023,41,206132699,
2023,41,209483196,
2023,4,207232101,
2023,41,206132702,
2023,41,207232257,
2023,41,207232140,
2023,41,206132740,
2023,41,206132747,
2023,41,206132661,
2023,41,206132906,
2023,3,211204249,
2023,41,206132695,
2023,41,207232209,
2023,41,206132836,
2023,38,211204154,
2023,41,207232167,
2023,41,211204205,
2023,38,206132843,
2023,41,206132844,
2023,41,206132855,
2023,41,206132861,
2023,41,207232130,
2023,41,215751118,
2023,41,206132867,
2023,42,211204014,
2023,3,211204206,
2023,9,206132959,
2023,41,209483329,
2023,41,206132901,
2023,41,206132914,
2023,21,206132990,
2023,38,206133061,
2023,41,206133073,
2023,41,206133225,
2023,41,207232321,
2023,31,206133284,
2023,41,206133285,
2023,41,209483503,
2023,41,206133054,
2023,41,207232281,
2023,41,206133541,
2023,41,206133562,
2023,41,213209289,
2023,41,206133116,
2023,41,206133129,
2023,41,206133187,
2023,41,206133206,
2023,41,206133137,
2023,41,207232307,
2023,41,206133166,
2023,41,206133268,
2023,41,219484673,
2023,41,206133302,
2023,41,206133313,
2023,41,206133333,
2023,41,211204130,
2023,41,206133212,
2023,41,206133243,
2023,41,206133334,
2023,41,207232351,
2023,41,206133377,
2023,38,207232388,
2023,41,206133307,
2023,41,206133436,
2023,41,207232413,
2023,38,206133413,
2023,41,206133455,
2023,41,206133666,
2023,31,206133704,
2023,41,207232553,
2023,41,207232574,
2023,41,206133504,
2023,41,206133531,
2023,38,206133549,
2023,41,213209318,
2023,41,207232625,
2023,41,206134098,
2023,38,211204272,
2023,42,206133644,
2023,39,223584549,
2023,41,209483628,
2023,42,206133726,
2023,41,206133667,
2023,41,206133686,
2023,38,206133686,
2023,41,206133754,
2023,3,219484699,
2023,41,209483322,
2023,39,207232504,
2023,41,209483402,
2023,41,206133786,
2023,21,211204391,
2023,41,207232485,
2023,21,209483493,
2023,41,206133890,
2023,41,207232515,
2023,38,207232472,
2023,38,206133988,
2023,41,206134001,
2023,3,209483625,
2023,3,209483626,
2023,41,211204133,
2023,41,206134622,
2023,38,206133976,
2023,41,207232562,
2023,37,207232562,
2023,41,209483365,
2023,41,206134109,
2023,38,221999833,
2023,41,206134086,
2023,41,206134179,
2023,41,206134180,
2023,41,211204346,
2023,41,207232522,
2023,41,206134151,
2023,41,207232606,
2023,41,207232616,
2023,41,206134234,
2023,41,207232712,
2023,42,209483537,
2023,41,206134201,
2023,41,207232827,
2023,41,207232852,
2023,41,206134241,
2023,41,207232754,
2023,41,206134321,
2023,41,207232661,
2023,41,206134238,
2023,41,221999865,
2023,41,206134274,
2023,41,207232710,
2023,41,207232730,
2023,1,207232723,
2023,41,206134368,
2023,21,206134512,
2023,41,206134358,
2023,41,207232717,
2023,41,207232795,
2023,41,211204661,
2023,41,207232832,
2023,41,206134400,
2023,41,206134412,
2023,42,209483611,
2023,32,209483664,
2023,41,215751010,
2023,41,206134446,
2023,1,206134437,
2023,41,206134474,
2023,41,206134508,
2023,41,206134509,
2023,41,206134522,
2023,41,206134528,
2023,41,207232862,
2023,38,207232862,
2023,41,206134489,
2023,21,207232874,
2023,21,206134478,
2023,41,207232917,
2023,41,206134531,
2023,41,206135680,
2023,41,207232825,
2023,3,206135697,
2023,41,206135714,
2023,41,207232870,
2023,41,206134616,
2023,42,206134598,
2023,41,206134610,
2023,41,209483829,
2023,39,206134645,
2023,41,206134652,
2023,41,207232901,
2023,3,206134694,
2023,41,206134843,
2023,38,206134852,
2023,1,215750993,
2023,1,215750994,
2023,1,215750995,
2023,41,206134714,
2023,1,209483968,
2023,41,206134711,
2023,41,206134719,
2023,41,206134732,
2023,41,206134761,
2023,41,206134787,
2023,41,206134763,
2023,41,206134777,
2023,38,206134786,
2023,9,206134804,
2023,41,206134817,
2023,41,206134737,
2023,41,217151920,
2023,39,206134810,
2023,38,206134839,
2023,41,206134739,
2023,38,206134818,
2023,41,209483866,
2023,41,206134851,
2023,41,206134859,
2023,42,207233472,
2023,41,206134837,
2023,41,206134891,
2023,41,206134898,
2023,41,215750992,
2023,1,201144523,
2023,41,201144582,
2023,41,201144608,
2023,38,201144744,
2023,21,201144514,
2023,42,201144515,
2023,41,201144537,
2023,21,201144607,
2023,41,201144673,
2023,41,201144488,
2023,42,201144543,
2023,1,206155557,
2023,41,201144780,
2023,41,201144522,
2023,41,201144765,
2023,41,201144779,
2023,41,201144969,
2023,41,201144985,
2023,41,201144724,
2023,42,204647368,
2023,3,201144944,
2023,41,201144781,
2023,41,223607597,
2023,41,201144799,
2023,41,201144784,
2023,41,223607616,
2023,42,201144837,
2023,41,201145019,
2023,41,201145026,
2023,21,201145037,
2023,41,203138408,
2023,41,201144908,
2023,41,201145393,
2023,38,201144987,
2023,41,203138535,
2023,41,201144900,
2023,41,204647377,
2023,41,215797615,
2023,38,201144915,
2023,42,201144921,
2023,41,201144923,
2023,38,201145186,
2023,41,223607730,
2023,41,201144979,
2023,38,201145654,
2023,41,201144978,
2023,41,201144983,
2023,3,201144994,
2023,41,201145008,
2023,41,201145039,
2023,41,201145041,
2023,41,201145044,
2023,38,201145044,
2023,41,201145431,
2023,41,201145072,
2023,41,222033790,
2023,41,201145098,
2023,41,201146045,
2023,41,201145080,
2023,41,201145084,
2023,39,201145099,
2023,41,201145091,
2023,39,201145102,
2023,41,201145126,
2023,41,201145133,
2023,42,201145142,
2023,41,201145146,
2023,41,211248653,
2023,42,201145132,
2023,41,201145136,
2023,31,201145150,
2023,21,201145177,
2023,41,201145168,
2023,41,201145209,
2023,38,201145212,
2023,41,201145216,
2023,41,201145218,
2023,41,201145195,
2023,41,201145198,
2023,41,201145217,
2023,41,201145223,
2023,41,201145227,
2023,3,201145234,
2023,41,201145240,
2023,38,201145253,
2023,21,201145250,
2023,3,203138734,
2023,41,201145245,
2023,41,201145248,
2023,21,203138890,
2023,41,201145265,
2023,41,201145267,
2023,42,201145271,
2023,38,201145266,
2023,41,201145272,
2023,41,209525936,
2023,41,201145307,
2023,41,201145312,
2023,41,201145319,
2023,41,211249075,
2023,41,211249076,
2023,41,201145320,
2023,41,201145327,
2023,3,201145328,
2023,42,201145342,
2023,3,211248697,
2023,41,201145310,
2023,41,203138902,
2023,41,201145336,
2023,41,203139231,
2023,41,201145340,
2023,41,201145396,
2023,21,201145404,
2023,41,203138993,
2023,41,203138996,
2023,3,223607834,
2023,41,204648008,
2023,41,201145380,
2023,38,201145418,
2023,9,201145419,
2023,41,201145452,
2023,41,201145453,
2023,41,201145464,
2023,41,201145500,
2023,41,201145436,
2023,41,201145496,
2023,41,201145513,
2023,3,201145494,
2023,41,215797782,
2023,41,201146131,
2023,41,201146244,
2023,39,201145495,
2023,41,201145538,
2023,41,201145594,
2023,41,201145540,
2023,41,201145551,
2023,41,201145552,
2023,41,201145583,
2023,41,201145595,
2023,41,201145642,
2023,41,201145590,
2023,41,204647579,
2023,41,201145593,
2023,41,201145672,
2023,41,201145681,
2023,41,201145726,
2023,41,201145766,
2023,42,201145690,
2023,42,201145710,
2023,21,206155944,
2023,21,206155945,
2023,41,201145741,
2023,31,201145784,
2023,41,201145661,
2023,38,203139425,
2023,41,201145703,
2023,38,201145731,
2023,3,203139082,
2023,41,201145820,
2023,38,201145706,
2023,41,201145713,
2023,41,203139078,
2023,41,201145777,
2023,41,201145836,
2023,41,206155757,
2023,41,201145850,
2023,41,203139607,
2023,41,201145862,
2023,41,207255573,
2023,41,207255574,
2023,41,201145795,
2023,41,201146109,
2023,21,209526468,
2023,41,201146166,
2023,41,201146187,
2023,41,201145756,
2023,42,215797755,
2023,41,201145959,
2023,41,201145832,
2023,41,201145866,
2023,41,201145840,
2023,41,201146052,
2023,41,201146102,
2023,1,201146009,
2023,1,201146358,
2023,41,201145871,
2023,41,201146020,
2023,4,203139661,
2023,41,201145981,
2023,42,201146011,
2023,41,201145869,
2023,1,222034167,
2023,41,201146100,
2023,41,201146150,
2023,38,201145927,
2023,41,201146044,
2023,39,201146129,
2023,41,201145898,
2023,31,201146059,
2023,41,201146116,
2023,41,201145925,
2023,41,201146021,
2023,41,201146015,
2023,41,201146069,
2023,41,201146108,
2023,41,207255664,
2023,41,201146869,
2023,41,222034011,
2023,41,201146156,
2023,41,203139475,
2023,38,201146210,
2023,41,201146253,
2023,41,201146302,
2023,41,203139508,
2023,41,201146702,
2023,41,201146769,
2023,41,223607905,
2023,41,201146217,
2023,41,201146246,
2023,41,201146265,
2023,41,203139592,
2023,41,201146225,
2023,41,201146329,
2023,41,201146377,
2023,41,201146231,
2023,41,201146311,
2023,41,201146338,
2023,41,201146252,
2023,41,201146267,
2023,42,204647732,
2023,41,201146344,
2023,41,201146379,
2023,38,201146356,
2023,41,201146447,
2023,41,201146251,
2023,42,201146274,
2023,41,201146309,
2023,3,201146460,
2023,41,201146339,
2023,38,201146269,
2023,38,201146345,
2023,41,201146428,
2023,41,201146461,
2023,41,201146542,
2023,41,201146586,
2023,41,201146644,
2023,41,201146280,
2023,41,201146299,
2023,41,222034275,
2023,41,201146745,
2023,41,201146775,
2023,3,223607890,
2023,41,201146294,
2023,41,215797852,
2023,41,201146349,
2023,41,201146380,
2023,39,201146423,
2023,41,201146491,
2023,41,201146543,
2023,41,201146383,
2023,41,201146476,
2023,41,201146613,
2023,41,201146731,
2023,41,201146314,
2023,32,201146437,
2023,3,201146438,
2023,41,201146488,
2023,41,201146419,
2023,38,201146441,
2023,41,201146471,
2023,41,201146605,
2023,41,201146392,
2023,41,201146422,
2023,42,201146399,
2023,41,223608159,
2023,41,201146481,
2023,41,201146589,
2023,38,201146367,
2023,3,201146436,
2023,41,201146521,
2023,38,201146568,
2023,41,209526394,
2023,41,223608050,
2023,41,201146959,
2023,38,201147005,
2023,41,201146439,
2023,38,201146699,
2023,42,201146454,
2023,41,201146714,
2023,41,223608056,
2023,41,201146576,
2023,41,204647772,
2023,41,201146654,
2023,3,222034440,
2023,41,213218399,
2023,41,215798057,
2023,41,201146717,
2023,41,206156027,
2023,41,201146624,
2023,41,201146665,
2023,41,201146953,
2023,41,201146754,
2023,41,201146834,
2023,41,201146672,
2023,41,201146780,
2023,38,201146790,
2023,38,201146698,
2023,42,206155985,
2023,41,201146678,
2023,41,201147077,
2023,41,201146686,
